nest,exit_time,entry_time,duration_min
1,2024-05-19 13:34:56.333333,2024-05-19 13:43:27.266667,8.515555566666666
1,2024-05-19 13:43:39.600000,2024-05-19 13:55:15.166667,11.592777783333334
1,2024-05-19 14:00:28.600000,2024-05-19 14:02:15.200000,1.7766666666666666
1,2024-05-19 14:08:10.400000,2024-05-19 14:31:57.000000,23.776666666666664
1,2024-05-19 17:48:02.366667,2024-05-19 18:09:20.233333,21.297777766666663
1,2024-05-19 18:10:16.300000,2024-05-19 18:29:13.233333,18.948888883333332
1,2024-05-19 18:54:41.466667,2024-05-19 19:02:57.000000,8.258888883333334
1,2024-05-20 16:10:57.233333,2024-05-20 16:36:03.500000,25.104444450000003
2,2024-05-19 13:45:00.933333,2024-05-19 13:49:54.766667,4.897222233333333
2,2024-05-19 13:50:39.466667,2024-05-19 14:11:31.233333,20.862777766666667
2,2024-05-19 14:12:18.733333,2024-05-19 14:21:38.433333,9.328333333333337
2,2024-05-19 18:52:46.400000,2024-05-19 18:54:47.366667,2.0161111166666665
2,2024-05-19 18:57:53.466667,2024-05-19 19:00:40.100000,2.7772222166666665
2,2024-05-20 16:27:55.733333,2024-05-20 16:29:56.566667,2.0138889
2,2024-05-20 16:30:14.766667,2024-05-20 16:31:15.700000,1.01555555
2,2024-05-20 16:31:20.300000,2024-05-20 16:59:31.600000,28.188333333333333
2,2024-05-24 11:46:17.333333,2024-05-24 11:49:19.100000,3.02944445
2,2024-05-24 11:49:35.733333,2024-05-24 11:50:30.733333,0.9166666666666666
2,2024-05-24 11:50:38.000000,2024-05-24 11:51:17.500000,0.6583333333333333
2,2024-05-24 18:38:32.600000,2024-05-24 18:45:56.266667,7.39444445
3,2024-05-19 17:12:17.933333,2024-05-19 17:13:51.166667,1.5538889
3,2024-05-19 17:14:23.133333,2024-05-19 17:25:08.266667,10.752222233333333
3,2024-05-19 18:53:49.533333,2024-05-19 19:02:09.866667,8.338888899999999
3,2024-05-20 13:17:03.633333,2024-05-20 13:27:53.333333,10.828333333333337
3,2024-05-20 13:28:20.666667,2024-05-20 13:43:28.300000,15.127222216666668
3,2024-05-20 13:44:21.500000,2024-05-20 14:03:39.433333,19.298888883333333
3,2024-05-20 14:03:59.666667,2024-05-20 14:18:39.033333,14.6561111
3,2024-05-20 14:19:51.100000,2024-05-20 14:32:18.600000,12.458333333333334
3,2024-05-20 14:33:00.566667,2024-05-20 14:38:11.600000,5.183888883333334
3,2024-05-24 11:45:55.200000,2024-05-24 11:51:14.066667,5.31444445
4,2024-05-19 16:51:31.233333,2024-05-19 16:55:46.966667,4.2622222333333335
4,2024-05-19 16:57:28.966667,2024-05-19 17:25:48.033333,28.317777766666666
4,2024-05-19 18:53:35.066667,2024-05-19 19:03:11.866667,9.613333333333332
4,2024-05-24 18:53:47.166667,2024-05-24 19:01:01.133333,7.232777766666667
5,2024-05-19 16:45:37.700000,2024-05-19 16:59:26.400000,13.811666666666667
5,2024-05-19 18:39:41.166667,2024-05-19 18:49:31.366667,9.836666666666668
5,2024-05-24 18:19:24.700000,2024-05-24 18:39:39.866667,20.252777783333332
5,2024-05-24 18:39:51.166667,2024-05-24 18:53:36.700000,13.758888883333332
6,2024-05-19 18:40:36.300000,2024-05-19 18:53:37.833333,13.02555555
6,2024-05-20 13:23:06.700000,2024-05-20 13:28:36.433333,5.495555550000001
6,2024-05-20 15:31:05.633333,2024-05-20 15:32:30.800000,1.41944445
6,2024-06-04 11:40:51.233333,2024-06-04 12:03:46.166667,22.91555556666667
7,2024-05-19 14:21:42.166667,2024-05-19 14:32:06.766667,10.41
7,2024-05-19 15:40:05.933333,2024-05-19 16:08:29.466667,28.39222223333333
7,2024-05-20 09:17:30.500000,2024-05-20 09:24:58.666667,7.46944445
7,2024-05-20 09:26:00.933333,2024-05-20 09:39:32.033333,13.518333333333334
7,2024-05-20 10:25:16.566667,2024-05-20 10:29:29.833333,4.2211111
7,2024-05-20 10:29:35.100000,2024-05-20 10:55:29.100000,25.9
7,2024-05-20 14:35:50.500000,2024-05-20 15:04:12.800000,28.371666666666663
7,2024-05-20 16:08:20.066667,2024-05-20 16:18:11.166667,9.851666666666668
7,2024-05-20 16:19:30.166667,2024-05-20 16:21:28.500000,1.9722222166666663
7,2024-05-22 10:54:42.666667,2024-05-22 11:04:41.766667,9.985
8,2024-05-19 14:09:04.766667,2024-05-19 14:14:56.533333,5.8627777666666665
8,2024-05-19 15:55:39.433333,2024-05-19 16:09:21.433333,13.7
8,2024-05-19 16:50:57.033333,2024-05-19 16:59:18.666667,8.360555566666667
