nest,exit_time,entry_time,duration_min
1,2024-05-02 19:27:03.366667,2024-05-02 19:39:48.866667,12.758333333333333
1,2024-05-02 19:41:58.033333,2024-05-02 19:44:06.866667,2.1472222333333333
1,2024-05-02 19:45:49.933333,2024-05-02 19:55:20.366667,9.507222233333332
1,2024-05-03 08:32:34.866667,2024-05-03 08:33:13.200000,0.6388888833333334
1,2024-05-03 08:33:13.200000,2024-05-03 09:17:58.400000,44.75333333333333
1,2024-05-03 09:19:04.500000,2024-05-03 09:45:15.800000,26.188333333333333
1,2024-05-03 09:46:31.933333,2024-05-03 09:48:35.733333,2.0633333333333335
1,2024-05-03 09:49:19.333333,2024-05-03 10:19:12.800000,29.891111116666664
1,2024-05-03 10:20:21.966667,2024-05-03 10:29:41.733333,9.329444433333332
1,2024-05-03 10:30:54.366667,2024-05-03 10:41:47.566667,10.886666666666667
1,2024-05-03 10:43:01.266667,2024-05-03 10:57:51.700000,14.84055555
1,2024-05-03 10:59:03.733333,2024-05-03 10:59:52.400000,0.8111111166666666
1,2024-05-03 11:01:01.233333,2024-05-03 11:04:33.733333,3.5416666666666665
1,2024-05-03 11:05:31.666667,2024-05-03 11:08:08.733333,2.617777766666667
1,2024-05-03 11:09:06.800000,2024-05-03 11:12:05.233333,2.9738888833333332
1,2024-05-03 11:13:03.833333,2024-05-03 11:15:38.400000,2.5761111166666666
1,2024-05-03 11:16:43.333333,2024-05-03 11:19:50.600000,3.121111116666667
1,2024-05-03 11:21:02.066667,2024-05-03 11:26:13.866667,5.196666666666667
1,2024-05-03 11:27:35.433333,2024-05-03 11:29:38.866667,2.0572222333333334
1,2024-05-03 11:31:39.633333,2024-05-03 11:33:42.766667,2.0522222333333335
1,2024-05-03 11:35:44.500000,2024-05-03 11:39:05.300000,3.3466666666666667
1,2024-05-03 11:40:38.066667,2024-05-03 11:46:58.133333,6.334444433333333
1,2024-05-03 11:48:27.033333,2024-05-03 11:50:34.633333,2.1266666666666665
1,2024-05-03 11:51:31.133333,2024-05-03 11:53:36.666667,2.092222233333333
1,2024-05-03 11:54:39.133333,2024-05-03 11:56:24.433333,1.755
1,2024-05-03 11:57:59.033333,2024-05-03 11:59:43.766667,1.7455555666666667
1,2024-05-03 12:00:33.666667,2024-05-03 12:02:42.366667,2.145
1,2024-05-03 12:04:20.200000,2024-05-03 12:06:05.133333,1.7488888833333334
1,2024-05-03 12:07:58.733333,2024-05-03 12:12:59.733333,5.016666666666667
1,2024-05-03 12:14:25.466667,2024-05-03 12:16:37.466667,2.2
1,2024-05-03 12:17:46.666667,2024-05-03 12:19:35.533333,1.8144444333333332
1,2024-05-03 12:21:51.766667,2024-05-03 12:23:40.066667,1.805
1,2024-05-03 12:25:16.733333,2024-05-03 12:29:59.766667,4.717222233333334
1,2024-05-03 12:35:11.233333,2024-05-03 12:41:31.200000,6.3327777833333325
1,2024-05-03 12:42:17.200000,2024-05-03 12:53:04.733333,10.792222216666666
1,2024-05-03 12:54:48.733333,2024-05-03 13:05:21.933333,10.553333333333335
1,2024-05-03 13:06:36.400000,2024-05-03 13:18:25.600000,11.82
1,2024-05-03 13:19:26.366667,2024-05-03 13:29:17.566667,9.853333333333333
1,2024-05-03 13:30:39.000000,2024-05-03 13:33:31.600000,2.8766666666666665
1,2024-05-03 13:34:26.666667,2024-05-03 13:43:03.166667,8.608333333333333
1,2024-05-03 13:44:28.666667,2024-05-03 13:52:42.433333,8.229444433333333
1,2024-05-03 13:54:15.233333,2024-05-03 14:06:30.500000,12.25444445
1,2024-05-03 14:08:01.933333,2024-05-03 14:17:12.200000,9.171111116666667
1,2024-05-03 14:17:32.200000,2024-05-03 14:18:45.133333,1.2155555500000002
1,2024-05-03 14:20:06.833333,2024-05-03 14:30:51.966667,10.752222233333333
1,2024-05-03 14:31:34.766667,2024-05-03 14:34:08.166667,2.5566666666666666
1,2024-05-03 14:34:09.866667,2024-05-03 14:38:01.033333,3.8527777666666667
1,2024-05-03 14:38:43.666667,2024-05-03 14:47:49.900000,9.103888883333333
1,2024-05-03 14:56:19.566667,2024-05-03 15:06:36.833333,10.287777766666666
1,2024-05-03 15:07:07.666667,2024-05-03 15:07:42.966667,0.5883333333333333
1,2024-05-03 15:11:50.666667,2024-05-03 15:21:26.533333,9.597777766666667
1,2024-05-03 15:22:27.866667,2024-05-03 15:31:46.300000,9.307222216666666
1,2024-05-03 15:44:48.600000,2024-05-03 15:46:26.200000,1.6266666666666665
1,2024-05-03 15:47:05.266667,2024-05-03 15:47:26.333333,0.3511111
1,2024-05-03 15:47:58.500000,2024-05-03 15:49:42.600000,1.7349999999999999
1,2024-05-03 15:50:02.933333,2024-05-03 15:50:47.233333,0.7383333333333333
1,2024-05-03 15:52:06.666667,2024-05-03 15:52:20.866667,0.23666666666666666
1,2024-05-03 15:54:15.566667,2024-05-03 15:58:56.766667,4.6866666666666665
1,2024-05-03 16:09:48.200000,2024-05-03 16:10:12.700000,0.4083333333333333
1,2024-05-03 16:21:05.933333,2024-05-03 16:23:08.433333,2.0416666666666665
1,2024-05-03 16:24:08.300000,2024-05-03 16:26:04.533333,1.9372222166666666
1,2024-05-03 16:26:58.033333,2024-05-03 16:28:49.233333,1.8533333333333333
1,2024-05-03 16:29:50.033333,2024-05-03 16:31:41.700000,1.8611111166666667
1,2024-05-03 16:32:41.600000,2024-05-03 16:34:36.733333,1.9188888833333333
1,2024-05-03 16:35:45.466667,2024-05-03 16:37:09.233333,1.3961111
1,2024-05-03 16:39:23.700000,2024-05-03 16:39:35.533333,0.19722221666666667
1,2024-05-03 16:41:05.066667,2024-05-03 16:41:35.166667,0.5016666666666667
1,2024-05-03 16:42:19.733333,2024-05-03 16:44:31.033333,2.1883333333333335
1,2024-05-03 16:45:43.900000,2024-05-03 16:47:54.433333,2.17555555
1,2024-05-03 16:50:02.066667,2024-05-03 16:54:00.066667,3.966666666666667
1,2024-05-03 16:56:21.600000,2024-05-03 17:03:41.400000,7.33
1,2024-05-03 17:05:45.166667,2024-05-03 17:08:41.866667,2.945
1,2024-05-03 17:10:10.366667,2024-05-03 17:11:56.300000,1.76555555
1,2024-05-03 17:16:24.733333,2024-05-03 17:18:12.833333,1.8016666666666665
1,2024-05-03 17:20:11.433333,2024-05-03 17:21:59.500000,1.8011111166666667
1,2024-05-03 17:23:33.900000,2024-05-03 17:25:25.766667,1.8644444500000001
1,2024-05-03 17:26:35.566667,2024-05-03 17:28:27.266667,1.8616666666666668
1,2024-05-03 17:31:01.966667,2024-05-03 17:33:18.133333,2.2694444333333332
1,2024-05-03 17:38:16.700000,2024-05-03 17:42:11.333333,3.9105555499999998
1,2024-05-03 17:43:27.700000,2024-05-03 17:43:57.500000,0.4966666666666667
1,2024-05-03 17:45:12.600000,2024-05-03 17:45:48.166667,0.5927777833333334
1,2024-05-03 17:49:19.366667,2024-05-03 17:59:17.166667,9.963333333333333
1,2024-05-03 18:00:42.100000,2024-05-03 18:05:58.700000,5.276666666666667
1,2024-05-03 18:07:56.533333,2024-05-03 18:16:33.266667,8.612222233333334
1,2024-05-03 18:18:34.033333,2024-05-03 18:29:03.200000,10.486111116666667
1,2024-05-03 18:33:40.966667,2024-05-03 18:38:36.500000,4.92555555
1,2024-05-03 18:40:05.066667,2024-05-03 18:54:25.366667,14.338333333333333
1,2024-05-06 12:17:09.833333,2024-05-06 12:49:45.066667,32.587222233333335
1,2024-05-06 12:51:36.600000,2024-05-06 13:16:17.466667,24.681111116666667
1,2024-05-06 13:17:47.600000,2024-05-06 13:49:50.633333,32.05055555
1,2024-05-06 13:50:40.166667,2024-05-06 14:26:54.133333,36.232777766666665
1,2024-05-06 14:43:31.666667,2024-05-06 15:13:16.133333,29.7411111
1,2024-05-06 15:18:26.800000,2024-05-06 15:31:53.266667,13.441111116666667
1,2024-05-06 15:33:18.366667,2024-05-06 15:49:07.366667,15.816666666666666
1,2024-05-06 15:50:38.700000,2024-05-06 16:07:37.266667,16.97611111666667
1,2024-05-06 16:09:00.133333,2024-05-06 16:11:29.200000,2.48444445
1,2024-05-06 16:12:14.500000,2024-05-06 16:26:30.700000,14.270000000000001
1,2024-05-06 16:28:14.200000,2024-05-06 16:41:32.366667,13.302777783333333
1,2024-05-06 16:42:36.733333,2024-05-06 16:57:26.166667,14.823888899999998
1,2024-05-06 16:58:51.566667,2024-05-06 17:00:54.133333,2.0427777666666667
1,2024-05-06 17:01:31.733333,2024-05-06 17:16:17.100000,14.756111116666666
1,2024-05-06 17:17:46.433333,2024-05-06 17:19:43.566667,1.9522222333333334
1,2024-05-06 17:20:22.800000,2024-05-06 17:34:06.033333,13.72055555
1,2024-05-06 17:35:43.333333,2024-05-06 17:53:59.066667,18.262222233333333
1,2024-05-06 17:55:54.466667,2024-05-06 18:10:47.633333,14.886111099999999
1,2024-05-06 18:13:02.366667,2024-05-06 18:17:08.633333,4.104444433333333
1,2024-05-06 18:17:59.200000,2024-05-06 18:20:54.100000,2.915
1,2024-05-06 18:21:59.333333,2024-05-06 18:24:25.166667,2.430555566666667
1,2024-05-06 18:25:32.800000,2024-05-06 18:28:34.000000,3.02
1,2024-05-06 18:29:47.933333,2024-05-06 18:40:44.100000,10.936111116666666
1,2024-05-06 18:41:43.633333,2024-05-06 18:45:08.666667,3.4172222333333333
1,2024-05-06 18:46:13.933333,2024-05-06 18:48:38.533333,2.4099999999999997
1,2024-05-06 18:49:44.566667,2024-05-06 18:53:21.000000,3.6072222166666665
1,2024-05-06 19:01:13.200000,2024-05-06 19:04:04.200000,2.85
1,2024-05-06 19:07:16.200000,2024-05-06 19:09:36.600000,2.3400000000000003
1,2024-05-06 19:11:57.033333,2024-05-06 19:12:16.900000,0.33111111666666665
1,2024-05-06 19:13:28.833333,2024-05-06 19:28:20.433333,14.860000000000001
1,2024-05-06 19:31:22.300000,2024-05-06 19:35:50.933333,4.477222216666666
1,2024-05-06 19:38:30.200000,2024-05-06 19:42:44.766667,4.2427777833333336
1,2024-05-06 19:45:27.000000,2024-05-06 19:48:58.466667,3.52444445
1,2024-05-07 11:24:06.566667,2024-05-07 12:21:11.533333,57.082777766666666
1,2024-05-07 12:23:13.533333,2024-05-07 12:25:10.200000,1.94444445
1,2024-05-07 12:25:46.166667,2024-05-07 12:27:58.966667,2.2133333333333334
1,2024-05-07 12:28:33.266667,2024-05-07 12:34:44.166667,6.181666666666667
1,2024-05-07 12:34:49.866667,2024-05-07 13:12:08.533333,37.3111111
1,2024-05-07 13:12:19.833333,2024-05-07 13:13:13.133333,0.8883333333333333
1,2024-05-07 13:13:18.666667,2024-05-07 13:13:24.166667,0.09166666666666666
1,2024-05-07 13:13:30.666667,2024-05-07 13:25:28.366667,11.961666666666668
1,2024-05-07 13:25:42.333333,2024-05-07 13:27:32.900000,1.8427777833333332
1,2024-05-07 13:27:39.166667,2024-05-07 13:36:57.566667,9.306666666666667
1,2024-05-07 13:37:16.066667,2024-05-07 13:49:42.500000,12.44055555
1,2024-05-07 13:49:45.333333,2024-05-07 13:52:51.600000,3.1044444500000004
1,2024-05-07 13:55:07.933333,2024-05-07 13:57:17.966667,2.1672222333333333
1,2024-05-07 13:58:36.966667,2024-05-07 14:03:42.333333,5.089444433333333
1,2024-05-07 14:05:16.400000,2024-05-07 14:08:46.266667,3.4977777833333334
1,2024-05-07 14:10:04.533333,2024-05-07 14:13:17.700000,3.2194444499999997
1,2024-05-07 14:14:33.600000,2024-05-07 14:31:18.700000,16.75166666666667
1,2024-05-07 14:33:29.100000,2024-05-07 14:36:42.000000,3.2150000000000003
1,2024-05-07 14:38:30.966667,2024-05-07 14:40:38.400000,2.1238888833333336
1,2024-05-07 14:41:31.666667,2024-05-07 14:44:52.166667,3.341666666666667
1,2024-05-07 14:53:17.100000,2024-05-07 14:55:37.933333,2.3472222166666667
1,2024-05-07 14:57:27.366667,2024-05-07 14:59:32.666667,2.0883333333333334
1,2024-05-07 15:05:13.533333,2024-05-07 15:09:54.066667,4.6755555666666675
1,2024-05-07 15:10:29.533333,2024-05-07 15:20:25.400000,9.931111116666667
1,2024-05-07 15:20:30.133333,2024-05-07 15:24:35.733333,4.093333333333333
1,2024-05-07 15:27:01.933333,2024-05-07 15:27:55.533333,0.8933333333333333
1,2024-05-07 15:27:58.566667,2024-05-07 15:40:29.700000,12.518888883333334
1,2024-05-07 15:41:55.600000,2024-05-07 15:59:24.033333,17.473888883333334
1,2024-05-07 15:59:30.500000,2024-05-07 16:07:09.633333,7.652222216666667
1,2024-05-07 16:08:56.533333,2024-05-07 16:10:47.533333,1.85
1,2024-05-07 16:11:41.666667,2024-05-07 16:26:38.066667,14.94
1,2024-05-07 16:28:30.200000,2024-05-07 16:31:23.333333,2.88555555
1,2024-05-07 16:33:02.466667,2024-05-07 17:34:30.400000,61.46555555
1,2024-05-07 17:34:31.833333,2024-05-07 17:35:39.833333,1.1333333333333333
1,2024-05-07 17:36:04.866667,2024-05-07 17:54:09.466667,18.076666666666664
1,2024-05-07 18:08:08.700000,2024-05-07 18:31:33.266667,23.409444450000002
1,2024-05-07 18:36:03.933333,2024-05-07 18:39:04.233333,3.0050000000000003
1,2024-05-07 18:41:30.766667,2024-05-07 19:01:17.366667,19.776666666666664
1,2024-05-07 19:32:17.466667,2024-05-07 19:35:44.666667,3.453333333333333
1,2024-05-07 19:35:54.100000,2024-05-07 19:38:46.833333,2.878888883333333
1,2024-05-07 19:39:12.433333,2024-05-07 19:39:19.333333,0.115
1,2024-05-07 19:39:21.500000,2024-05-07 19:42:25.800000,3.0716666666666668
1,2024-05-08 08:48:39.866667,2024-05-08 09:17:59.600000,29.32888888333333
1,2024-05-08 09:18:18.033333,2024-05-08 10:03:24.900000,45.11444444999999
1,2024-05-08 10:03:54.733333,2024-05-08 10:46:08.500000,42.229444449999995
1,2024-05-08 10:47:18.000000,2024-05-08 11:24:16.566667,36.976111116666665
1,2024-05-08 11:25:45.833333,2024-05-08 11:37:15.900000,11.501111116666667
1,2024-05-08 11:37:48.133333,2024-05-08 11:37:51.433333,0.055
1,2024-05-08 11:38:30.000000,2024-05-08 11:38:32.533333,0.042222216666666666
1,2024-05-08 11:39:03.166667,2024-05-08 11:47:03.266667,8.001666666666667
1,2024-05-08 11:48:43.733333,2024-05-08 11:57:51.866667,9.135555566666666
1,2024-05-08 11:58:04.200000,2024-05-08 11:58:15.433333,0.18722221666666666
1,2024-05-08 11:59:04.133333,2024-05-08 12:11:51.600000,12.791111116666666
1,2024-05-08 12:14:24.566667,2024-05-08 12:14:38.466667,0.23166666666666666
1,2024-05-08 12:15:25.666667,2024-05-08 12:15:30.100000,0.07388888333333334
1,2024-05-08 12:16:17.333333,2024-05-08 12:21:39.366667,5.367222233333334
1,2024-05-08 12:22:00.766667,2024-05-08 12:39:35.100000,17.572222216666667
1,2024-05-08 12:40:00.300000,2024-05-08 12:40:04.066667,0.06277778333333334
1,2024-05-08 12:40:48.866667,2024-05-08 12:47:48.200000,6.988888883333333
1,2024-05-08 12:48:18.366667,2024-05-08 12:50:32.800000,2.2405555500000003
1,2024-05-08 12:51:30.766667,2024-05-08 12:51:34.666667,0.065
1,2024-05-08 12:52:17.566667,2024-05-08 13:00:47.000000,8.49055555
1,2024-05-08 13:01:52.566667,2024-05-08 13:02:31.666667,0.6516666666666667
1,2024-05-08 13:03:51.366667,2024-05-08 13:03:51.866667,0.008333333333333333
1,2024-05-08 13:04:06.733333,2024-05-08 13:04:19.433333,0.21166666666666664
1,2024-05-08 13:04:27.933333,2024-05-08 13:08:04.033333,3.6016666666666666
1,2024-05-08 13:08:07.600000,2024-05-08 13:08:10.566667,0.04944445
1,2024-05-08 13:09:06.133333,2024-05-08 13:09:06.133333,0.0
1,2024-05-08 13:09:07.066667,2024-05-08 13:09:07.600000,0.008888883333333332
1,2024-05-08 13:11:09.466667,2024-05-08 13:12:44.600000,1.5855555499999998
1,2024-05-08 13:13:30.000000,2024-05-08 13:16:34.100000,3.0683333333333334
1,2024-05-08 13:16:58.333333,2024-05-08 13:17:35.800000,0.62444445
1,2024-05-08 13:17:38.400000,2024-05-08 13:17:45.366667,0.11611111666666667
1,2024-05-08 13:19:09.866667,2024-05-08 13:19:12.800000,0.048888883333333334
1,2024-05-08 13:21:33.866667,2024-05-08 13:21:51.133333,0.28777776666666666
1,2024-05-08 13:22:11.200000,2024-05-08 13:22:44.000000,0.5466666666666666
1,2024-05-08 13:23:02.133333,2024-05-08 13:25:04.966667,2.047222233333333
1,2024-05-08 13:25:42.266667,2024-05-08 13:27:08.100000,1.43055555
1,2024-05-08 13:27:46.433333,2024-05-08 13:27:48.466667,0.0338889
1,2024-05-08 13:28:22.633333,2024-05-08 13:33:13.066667,4.840555566666667
1,2024-05-08 13:33:36.033333,2024-05-08 13:33:56.400000,0.33944445
1,2024-05-08 13:34:44.300000,2024-05-08 13:34:52.166667,0.13111111666666667
1,2024-05-08 13:37:24.933333,2024-05-08 13:37:43.900000,0.3161111166666667
1,2024-05-08 13:38:48.566667,2024-05-08 13:39:12.466667,0.3983333333333333
1,2024-05-08 13:39:32.333333,2024-05-08 13:41:30.533333,1.97
1,2024-05-08 13:42:49.933333,2024-05-08 13:42:53.966667,0.06722223333333334
1,2024-05-08 13:44:39.533333,2024-05-08 13:45:25.666667,0.7688889
1,2024-05-08 13:50:39.833333,2024-05-08 13:50:49.700000,0.16444445
1,2024-05-08 13:51:34.466667,2024-05-08 13:51:36.033333,0.0261111
1,2024-05-08 13:52:24.900000,2024-05-08 14:02:12.800000,9.798333333333334
1,2024-05-08 14:02:14.100000,2024-05-08 14:20:46.366667,18.537777783333336
1,2024-05-08 14:25:49.433333,2024-05-08 15:24:08.900000,58.32444445
1,2024-05-08 15:28:35.866667,2024-05-08 17:55:04.266667,146.47333333333333
1,2024-05-08 17:56:17.400000,2024-05-12 14:30:39.866667,5554.37444445
1,2024-05-12 14:34:42.966667,2024-05-12 14:34:46.066667,0.051666666666666666
1,2024-05-12 14:35:51.900000,2024-05-12 15:35:06.733333,59.247222216666664
1,2024-05-12 18:01:54.633333,2024-05-12 18:01:55.400000,0.012777783333333332
1,2024-05-12 18:02:30.500000,2024-05-12 18:08:19.366667,5.81444445
1,2024-05-13 11:21:26.000000,2024-05-13 11:21:26.000000,0.0
1,2024-05-13 11:22:58.233333,2024-05-13 11:38:42.100000,15.731111116666666
1,2024-05-13 11:39:20.666667,2024-05-13 11:39:28.600000,0.13222221666666667
1,2024-05-13 11:40:45.166667,2024-05-13 12:08:32.133333,27.782777766666666
1,2024-05-13 12:09:18.466667,2024-05-13 12:09:21.666667,0.05333333333333334
1,2024-05-13 12:10:42.700000,2024-05-13 12:21:10.633333,10.46555555
1,2024-05-13 12:21:55.900000,2024-05-13 12:22:03.300000,0.12333333333333334
1,2024-05-13 12:23:10.433333,2024-05-13 12:32:18.333333,9.131666666666666
1,2024-05-13 12:33:00.600000,2024-05-13 12:33:03.900000,0.055
1,2024-05-13 12:34:13.300000,2024-05-13 12:44:08.366667,9.917777783333333
1,2024-05-13 12:44:58.266667,2024-05-13 12:45:02.266667,0.06666666666666667
1,2024-05-13 12:46:13.866667,2024-05-13 12:53:51.833333,7.632777766666666
1,2024-05-13 12:54:45.600000,2024-05-13 12:54:53.633333,0.13388888333333335
1,2024-05-13 12:54:56.100000,2024-05-13 12:54:59.500000,0.056666666666666664
1,2024-05-13 12:55:56.433333,2024-05-13 13:03:11.066667,7.2438889
1,2024-05-13 13:03:52.800000,2024-05-13 13:04:36.900000,0.735
1,2024-05-13 13:04:51.900000,2024-05-13 13:04:54.966667,0.051111116666666664
1,2024-05-13 13:05:53.700000,2024-05-13 13:08:31.166667,2.62444445
1,2024-05-13 13:10:22.400000,2024-05-13 13:13:41.433333,3.3172222166666665
1,2024-05-13 13:15:18.533333,2024-05-13 13:19:00.266667,3.695555566666667
1,2024-05-13 13:20:55.800000,2024-05-13 13:23:46.333333,2.842222216666667
1,2024-05-13 13:29:52.833333,2024-05-13 13:38:00.666667,8.130555566666667
1,2024-05-13 13:41:36.500000,2024-05-13 13:47:38.100000,6.026666666666667
1,2024-05-13 13:49:47.933333,2024-05-13 13:53:04.000000,3.2677777833333335
1,2024-05-13 13:56:19.766667,2024-05-13 14:00:13.566667,3.896666666666667
1,2024-05-13 14:03:59.133333,2024-05-13 14:09:05.433333,5.105
1,2024-05-13 14:28:04.200000,2024-05-13 14:28:24.633333,0.34055555000000004
1,2024-05-13 14:32:06.700000,2024-05-13 14:37:35.100000,5.473333333333333
1,2024-05-13 14:47:19.800000,2024-05-13 14:57:10.933333,9.852222216666666
1,2024-05-13 14:58:51.833333,2024-05-13 15:03:42.033333,4.836666666666667
1,2024-05-13 15:06:09.266667,2024-05-18 11:37:55.800000,6991.775555550001
1,2024-05-18 11:46:00.100000,2024-05-18 12:47:14.100000,61.233333333333334
1,2024-05-18 18:17:19.566667,2024-05-19 12:22:49.166667,1085.4933333333333
1,2024-05-19 12:23:25.933333,2024-05-19 13:34:21.500000,70.92611111666666
1,2024-05-19 13:34:56.333333,2024-05-19 13:43:27.266667,8.515555566666666
