action,nest,frame_number,track_id,ml_confidence,timestamp,site,video_date,video_time,video_datetime,video_hour,video_name,source_file,seconds_in_video,event_datetime
Entry,57,5977,140,0.7481642181826799,2024-04-29 17:33:19.233333,natalies,2024-04-29,17:30:00,2024-04-29 17:30:00,17,natalies_2024-04-29_17_30_00,natalies_2024-04-29_17_30_00_events.csv,199.23333333333332,2024-04-29 17:33:19.233333
Exit,52,6030,151,0.6385801383694969,2024-04-29 17:33:21.000000,natalies,2024-04-29,17:30:00,2024-04-29 17:30:00,17,natalies_2024-04-29_17_30_00,natalies_2024-04-29_17_30_00_events.csv,201.0,2024-04-29 17:33:21.000000
Exit,57,6134,157,0.6145925619267705,2024-04-29 17:33:24.466667,natalies,2024-04-29,17:30:00,2024-04-29 17:30:00,17,natalies_2024-04-29_17_30_00,natalies_2024-04-29_17_30_00_events.csv,204.46666666666667,2024-04-29 17:33:24.466667
Entry,34,6466,172,0.9618755760368664,2024-04-29 17:33:35.533333,natalies,2024-04-29,17:30:00,2024-04-29 17:30:00,17,natalies_2024-04-29_17_30_00,natalies_2024-04-29_17_30_00_events.csv,215.53333333333333,2024-04-29 17:33:35.533333
Exit,34,6535,174,0.7687458024617847,2024-04-29 17:33:37.833333,natalies,2024-04-29,17:30:00,2024-04-29 17:30:00,17,natalies_2024-04-29_17_30_00,natalies_2024-04-29_17_30_00_events.csv,217.83333333333334,2024-04-29 17:33:37.833333
Exit,14,6545,175,0.8939509991761254,2024-04-29 17:33:38.166667,natalies,2024-04-29,17:30:00,2024-04-29 17:30:00,17,natalies_2024-04-29_17_30_00,natalies_2024-04-29_17_30_00_events.csv,218.16666666666666,2024-04-29 17:33:38.166667
Entry,15,6604,174,0.8629777739596155,2024-04-29 17:33:40.133333,natalies,2024-04-29,17:30:00,2024-04-29 17:30:00,17,natalies_2024-04-29_17_30_00,natalies_2024-04-29_17_30_00_events.csv,220.13333333333333,2024-04-29 17:33:40.133333
Exit,19,9292,188,0.9101105908403836,2024-04-29 17:35:09.733333,natalies,2024-04-29,17:30:00,2024-04-29 17:30:00,17,natalies_2024-04-29_17_30_00,natalies_2024-04-29_17_30_00_events.csv,309.73333333333335,2024-04-29 17:35:09.733333
Entry,16,10320,194,0.947643561031546,2024-04-29 17:35:44.000000,natalies,2024-04-29,17:30:00,2024-04-29 17:30:00,17,natalies_2024-04-29_17_30_00,natalies_2024-04-29_17_30_00_events.csv,344.0,2024-04-29 17:35:44.000000
Exit,16,12107,205,0.6979863616311104,2024-04-29 17:36:43.566667,natalies,2024-04-29,17:30:00,2024-04-29 17:30:00,17,natalies_2024-04-29_17_30_00,natalies_2024-04-29_17_30_00_events.csv,403.56666666666666,2024-04-29 17:36:43.566667
Exit,59,13593,210,0.7490909803368275,2024-04-29 17:37:33.100000,natalies,2024-04-29,17:30:00,2024-04-29 17:30:00,17,natalies_2024-04-29_17_30_00,natalies_2024-04-29_17_30_00_events.csv,453.1,2024-04-29 17:37:33.100000
Exit,57,13638,211,0.8071912964260747,2024-04-29 17:37:34.600000,natalies,2024-04-29,17:30:00,2024-04-29 17:30:00,17,natalies_2024-04-29_17_30_00,natalies_2024-04-29_17_30_00_events.csv,454.6,2024-04-29 17:37:34.600000
Exit,58,13733,213,0.6242460788134931,2024-04-29 17:37:37.766667,natalies,2024-04-29,17:30:00,2024-04-29 17:30:00,17,natalies_2024-04-29_17_30_00,natalies_2024-04-29_17_30_00_events.csv,457.76666666666665,2024-04-29 17:37:37.766667
Exit,15,13957,216,0.8079919209450188,2024-04-29 17:37:45.233333,natalies,2024-04-29,17:30:00,2024-04-29 17:30:00,17,natalies_2024-04-29_17_30_00,natalies_2024-04-29_17_30_00_events.csv,465.23333333333335,2024-04-29 17:37:45.233333
Exit,56,14594,248,0.6192711561835372,2024-04-29 17:38:06.466667,natalies,2024-04-29,17:30:00,2024-04-29 17:30:00,17,natalies_2024-04-29_17_30_00,natalies_2024-04-29_17_30_00_events.csv,486.46666666666664,2024-04-29 17:38:06.466667
Entry,14,14607,247,0.900096421642029,2024-04-29 17:38:06.900000,natalies,2024-04-29,17:30:00,2024-04-29 17:30:00,17,natalies_2024-04-29_17_30_00,natalies_2024-04-29_17_30_00_events.csv,486.9,2024-04-29 17:38:06.900000
Entry,1,14713,248,0.8930219971829355,2024-04-29 17:38:10.433333,natalies,2024-04-29,17:30:00,2024-04-29 17:30:00,17,natalies_2024-04-29_17_30_00,natalies_2024-04-29_17_30_00_events.csv,490.43333333333334,2024-04-29 17:38:10.433333
Entry,49,15141,254,0.9930213620135544,2024-04-29 17:38:24.700000,natalies,2024-04-29,17:30:00,2024-04-29 17:30:00,17,natalies_2024-04-29_17_30_00,natalies_2024-04-29_17_30_00_events.csv,504.7,2024-04-29 17:38:24.700000
Entry,17,15269,257,0.7816291054872473,2024-04-29 17:38:28.966667,natalies,2024-04-29,17:30:00,2024-04-29 17:30:00,17,natalies_2024-04-29_17_30_00,natalies_2024-04-29_17_30_00_events.csv,508.96666666666664,2024-04-29 17:38:28.966667
Exit,49,15618,267,0.8518422375619801,2024-04-29 17:38:40.600000,natalies,2024-04-29,17:30:00,2024-04-29 17:30:00,17,natalies_2024-04-29_17_30_00,natalies_2024-04-29_17_30_00_events.csv,520.6,2024-04-29 17:38:40.600000
Entry,40,15725,267,0.9279872476645952,2024-04-29 17:38:44.166667,natalies,2024-04-29,17:30:00,2024-04-29 17:30:00,17,natalies_2024-04-29_17_30_00,natalies_2024-04-29_17_30_00_events.csv,524.1666666666666,2024-04-29 17:38:44.166667
Exit,14,15935,274,0.6277307926781609,2024-04-29 17:38:51.166667,natalies,2024-04-29,17:30:00,2024-04-29 17:30:00,17,natalies_2024-04-29_17_30_00,natalies_2024-04-29_17_30_00_events.csv,531.1666666666666,2024-04-29 17:38:51.166667
Exit,40,16368,279,0.8023643081955217,2024-04-29 17:39:05.600000,natalies,2024-04-29,17:30:00,2024-04-29 17:30:00,17,natalies_2024-04-29_17_30_00,natalies_2024-04-29_17_30_00_events.csv,545.6,2024-04-29 17:39:05.600000
Exit,59,16659,295,0.7875351738221464,2024-04-29 17:39:15.300000,natalies,2024-04-29,17:30:00,2024-04-29 17:30:00,17,natalies_2024-04-29_17_30_00,natalies_2024-04-29_17_30_00_events.csv,555.3,2024-04-29 17:39:15.300000
Entry,14,16862,301,0.8302706071892435,2024-04-29 17:39:22.066667,natalies,2024-04-29,17:30:00,2024-04-29 17:30:00,17,natalies_2024-04-29_17_30_00,natalies_2024-04-29_17_30_00_events.csv,562.0666666666667,2024-04-29 17:39:22.066667
Entry,16,17126,309,0.9437488559296348,2024-04-29 17:39:30.866667,natalies,2024-04-29,17:30:00,2024-04-29 17:30:00,17,natalies_2024-04-29_17_30_00,natalies_2024-04-29_17_30_00_events.csv,570.8666666666667,2024-04-29 17:39:30.866667
Entry,17,17271,313,0.999933410538506,2024-04-29 17:39:35.700000,natalies,2024-04-29,17:30:00,2024-04-29 17:30:00,17,natalies_2024-04-29_17_30_00,natalies_2024-04-29_17_30_00_events.csv,575.7,2024-04-29 17:39:35.700000
Exit,52,17437,316,0.7590187930337952,2024-04-29 17:39:41.233333,natalies,2024-04-29,17:30:00,2024-04-29 17:30:00,17,natalies_2024-04-29_17_30_00,natalies_2024-04-29_17_30_00_events.csv,581.2333333333333,2024-04-29 17:39:41.233333
Entry,45,17516,316,0.8507241979713666,2024-04-29 17:39:43.866667,natalies,2024-04-29,17:30:00,2024-04-29 17:30:00,17,natalies_2024-04-29_17_30_00,natalies_2024-04-29_17_30_00_events.csv,583.8666666666667,2024-04-29 17:39:43.866667
Exit,30,75,2,0.7007077304476096,2024-04-29 17:40:02.500000,natalies,2024-04-29,17:40:00,2024-04-29 17:40:00,17,natalies_2024-04-29_17_40_00,natalies_2024-04-29_17_40_00_events.csv,2.5,2024-04-29 17:40:02.500000
Exit,14,370,7,0.6927234797462773,2024-04-29 17:40:12.333333,natalies,2024-04-29,17:40:00,2024-04-29 17:40:00,17,natalies_2024-04-29_17_40_00,natalies_2024-04-29_17_40_00_events.csv,12.333333333333334,2024-04-29 17:40:12.333333
Exit,45,612,14,0.7892502843972389,2024-04-29 17:40:20.400000,natalies,2024-04-29,17:40:00,2024-04-29 17:40:00,17,natalies_2024-04-29_17_40_00,natalies_2024-04-29_17_40_00_events.csv,20.4,2024-04-29 17:40:20.400000
Entry,27,862,17,0.8944391382442903,2024-04-29 17:40:28.733333,natalies,2024-04-29,17:40:00,2024-04-29 17:40:00,17,natalies_2024-04-29_17_40_00,natalies_2024-04-29_17_40_00_events.csv,28.733333333333334,2024-04-29 17:40:28.733333
Exit,56,951,22,0.663182805585694,2024-04-29 17:40:31.700000,natalies,2024-04-29,17:40:00,2024-04-29 17:40:00,17,natalies_2024-04-29_17_40_00,natalies_2024-04-29_17_40_00_events.csv,31.7,2024-04-29 17:40:31.700000
Exit,27,1124,23,0.6213396196570239,2024-04-29 17:40:37.466667,natalies,2024-04-29,17:40:00,2024-04-29 17:40:00,17,natalies_2024-04-29_17_40_00,natalies_2024-04-29_17_40_00_events.csv,37.46666666666667,2024-04-29 17:40:37.466667
Exit,27,1166,26,0.6894644379373761,2024-04-29 17:40:38.866667,natalies,2024-04-29,17:40:00,2024-04-29 17:40:00,17,natalies_2024-04-29_17_40_00,natalies_2024-04-29_17_40_00_events.csv,38.86666666666667,2024-04-29 17:40:38.866667
Entry,22,1482,31,0.6771029039810864,2024-04-29 17:40:49.400000,natalies,2024-04-29,17:40:00,2024-04-29 17:40:00,17,natalies_2024-04-29_17_40_00,natalies_2024-04-29_17_40_00_events.csv,49.4,2024-04-29 17:40:49.400000
Exit,59,1603,38,0.8210175961172133,2024-04-29 17:40:53.433333,natalies,2024-04-29,17:40:00,2024-04-29 17:40:00,17,natalies_2024-04-29_17_40_00,natalies_2024-04-29_17_40_00_events.csv,53.43333333333333,2024-04-29 17:40:53.433333
Exit,22,1769,42,0.7002098127146756,2024-04-29 17:40:58.966667,natalies,2024-04-29,17:40:00,2024-04-29 17:40:00,17,natalies_2024-04-29_17_40_00,natalies_2024-04-29_17_40_00_events.csv,58.96666666666667,2024-04-29 17:40:58.966667
Entry,45,1888,45,0.8775979810403333,2024-04-29 17:41:02.933333,natalies,2024-04-29,17:40:00,2024-04-29 17:40:00,17,natalies_2024-04-29_17_40_00,natalies_2024-04-29_17_40_00_events.csv,62.93333333333333,2024-04-29 17:41:02.933333
Exit,13,1913,46,0.6846148768370941,2024-04-29 17:41:03.766667,natalies,2024-04-29,17:40:00,2024-04-29 17:40:00,17,natalies_2024-04-29_17_40_00,natalies_2024-04-29_17_40_00_events.csv,63.766666666666666,2024-04-29 17:41:03.766667
Entry,16,2461,58,0.843125797719225,2024-04-29 17:41:22.033333,natalies,2024-04-29,17:40:00,2024-04-29 17:40:00,17,natalies_2024-04-29_17_40_00,natalies_2024-04-29_17_40_00_events.csv,82.03333333333333,2024-04-29 17:41:22.033333
Exit,16,2576,62,0.6585419340667906,2024-04-29 17:41:25.866667,natalies,2024-04-29,17:40:00,2024-04-29 17:40:00,17,natalies_2024-04-29_17_40_00,natalies_2024-04-29_17_40_00_events.csv,85.86666666666666,2024-04-29 17:41:25.866667
Entry,54,3159,63,0.6899021400772877,2024-04-29 17:41:45.300000,natalies,2024-04-29,17:40:00,2024-04-29 17:40:00,17,natalies_2024-04-29_17_40_00,natalies_2024-04-29_17_40_00_events.csv,105.3,2024-04-29 17:41:45.300000
Exit,58,3862,85,0.6391099295719076,2024-04-29 17:42:08.733333,natalies,2024-04-29,17:40:00,2024-04-29 17:40:00,17,natalies_2024-04-29_17_40_00,natalies_2024-04-29_17_40_00_events.csv,128.73333333333332,2024-04-29 17:42:08.733333
Entry,56,3896,85,0.6064831587618179,2024-04-29 17:42:09.866667,natalies,2024-04-29,17:40:00,2024-04-29 17:40:00,17,natalies_2024-04-29_17_40_00,natalies_2024-04-29_17_40_00_events.csv,129.86666666666667,2024-04-29 17:42:09.866667
Exit,55,5142,100,0.8876173131743448,2024-04-29 17:42:51.400000,natalies,2024-04-29,17:40:00,2024-04-29 17:40:00,17,natalies_2024-04-29_17_40_00,natalies_2024-04-29_17_40_00_events.csv,171.4,2024-04-29 17:42:51.400000
Entry,32,5255,100,0.99468188428698,2024-04-29 17:42:55.166667,natalies,2024-04-29,17:40:00,2024-04-29 17:40:00,17,natalies_2024-04-29_17_40_00,natalies_2024-04-29_17_40_00_events.csv,175.16666666666666,2024-04-29 17:42:55.166667
Exit,32,5429,102,0.7461526608408394,2024-04-29 17:43:00.966667,natalies,2024-04-29,17:40:00,2024-04-29 17:40:00,17,natalies_2024-04-29_17_40_00,natalies_2024-04-29_17_40_00_events.csv,180.96666666666667,2024-04-29 17:43:00.966667
Exit,17,5795,107,0.8481858998862082,2024-04-29 17:43:13.166667,natalies,2024-04-29,17:40:00,2024-04-29 17:40:00,17,natalies_2024-04-29_17_40_00,natalies_2024-04-29_17_40_00_events.csv,193.16666666666666,2024-04-29 17:43:13.166667
Entry,25,6110,115,0.9874137061050086,2024-04-29 17:43:23.666667,natalies,2024-04-29,17:40:00,2024-04-29 17:40:00,17,natalies_2024-04-29_17_40_00,natalies_2024-04-29_17_40_00_events.csv,203.66666666666666,2024-04-29 17:43:23.666667
Entry,8,7083,132,0.992414567418436,2024-04-29 17:43:56.100000,natalies,2024-04-29,17:40:00,2024-04-29 17:40:00,17,natalies_2024-04-29_17_40_00,natalies_2024-04-29_17_40_00_events.csv,236.1,2024-04-29 17:43:56.100000
Exit,25,7094,137,0.6348263720313448,2024-04-29 17:43:56.466667,natalies,2024-04-29,17:40:00,2024-04-29 17:40:00,17,natalies_2024-04-29_17_40_00,natalies_2024-04-29_17_40_00_events.csv,236.46666666666667,2024-04-29 17:43:56.466667
Exit,8,7814,150,0.7237239209689338,2024-04-29 17:44:20.466667,natalies,2024-04-29,17:40:00,2024-04-29 17:40:00,17,natalies_2024-04-29_17_40_00,natalies_2024-04-29_17_40_00_events.csv,260.46666666666664,2024-04-29 17:44:20.466667
Entry,17,8992,155,0.9784157454079376,2024-04-29 17:44:59.733333,natalies,2024-04-29,17:40:00,2024-04-29 17:40:00,17,natalies_2024-04-29_17_40_00,natalies_2024-04-29_17_40_00_events.csv,299.73333333333335,2024-04-29 17:44:59.733333
Exit,57,9196,160,0.6798364384037003,2024-04-29 17:45:06.533333,natalies,2024-04-29,17:40:00,2024-04-29 17:40:00,17,natalies_2024-04-29_17_40_00,natalies_2024-04-29_17_40_00_events.csv,306.53333333333336,2024-04-29 17:45:06.533333
Exit,59,9984,168,0.7356332020559596,2024-04-29 17:45:32.800000,natalies,2024-04-29,17:40:00,2024-04-29 17:40:00,17,natalies_2024-04-29_17_40_00,natalies_2024-04-29_17_40_00_events.csv,332.8,2024-04-29 17:45:32.800000
Exit,58,10547,182,0.601994534229201,2024-04-29 17:45:51.566667,natalies,2024-04-29,17:40:00,2024-04-29 17:40:00,17,natalies_2024-04-29_17_40_00,natalies_2024-04-29_17_40_00_events.csv,351.56666666666666,2024-04-29 17:45:51.566667
Exit,17,11252,194,0.8108190089272626,2024-04-29 17:46:15.066667,natalies,2024-04-29,17:40:00,2024-04-29 17:40:00,17,natalies_2024-04-29_17_40_00,natalies_2024-04-29_17_40_00_events.csv,375.06666666666666,2024-04-29 17:46:15.066667
Entry,10,11313,193,0.9626991983987144,2024-04-29 17:46:17.100000,natalies,2024-04-29,17:40:00,2024-04-29 17:40:00,17,natalies_2024-04-29_17_40_00,natalies_2024-04-29_17_40_00_events.csv,377.1,2024-04-29 17:46:17.100000
Exit,32,12851,210,0.6575107826057497,2024-04-29 17:47:08.366667,natalies,2024-04-29,17:40:00,2024-04-29 17:40:00,17,natalies_2024-04-29_17_40_00,natalies_2024-04-29_17_40_00_events.csv,428.3666666666667,2024-04-29 17:47:08.366667
Exit,10,12915,214,0.6724612267326671,2024-04-29 17:47:10.500000,natalies,2024-04-29,17:40:00,2024-04-29 17:40:00,17,natalies_2024-04-29_17_40_00,natalies_2024-04-29_17_40_00_events.csv,430.5,2024-04-29 17:47:10.500000
Entry,21,13741,218,0.9231802963571316,2024-04-29 17:47:38.033333,natalies,2024-04-29,17:40:00,2024-04-29 17:40:00,17,natalies_2024-04-29_17_40_00,natalies_2024-04-29_17_40_00_events.csv,458.03333333333336,2024-04-29 17:47:38.033333
Exit,21,13754,219,0.7487367560339593,2024-04-29 17:47:38.466667,natalies,2024-04-29,17:40:00,2024-04-29 17:40:00,17,natalies_2024-04-29_17_40_00,natalies_2024-04-29_17_40_00_events.csv,458.46666666666664,2024-04-29 17:47:38.466667
Entry,53,13816,219,0.8884186156468374,2024-04-29 17:47:40.533333,natalies,2024-04-29,17:40:00,2024-04-29 17:40:00,17,natalies_2024-04-29_17_40_00,natalies_2024-04-29_17_40_00_events.csv,460.53333333333336,2024-04-29 17:47:40.533333
Exit,56,13883,220,0.8639427274979325,2024-04-29 17:47:42.766667,natalies,2024-04-29,17:40:00,2024-04-29 17:40:00,17,natalies_2024-04-29_17_40_00,natalies_2024-04-29_17_40_00_events.csv,462.76666666666665,2024-04-29 17:47:42.766667
Entry,56,13898,220,0.7748735037558099,2024-04-29 17:47:43.266667,natalies,2024-04-29,17:40:00,2024-04-29 17:40:00,17,natalies_2024-04-29_17_40_00,natalies_2024-04-29_17_40_00_events.csv,463.26666666666665,2024-04-29 17:47:43.266667
Exit,52,14012,222,0.6119611762255053,2024-04-29 17:47:47.066667,natalies,2024-04-29,17:40:00,2024-04-29 17:40:00,17,natalies_2024-04-29_17_40_00,natalies_2024-04-29_17_40_00_events.csv,467.06666666666666,2024-04-29 17:47:47.066667
Exit,51,14183,225,0.6174925887732435,2024-04-29 17:47:52.766667,natalies,2024-04-29,17:40:00,2024-04-29 17:40:00,17,natalies_2024-04-29_17_40_00,natalies_2024-04-29_17_40_00_events.csv,472.76666666666665,2024-04-29 17:47:52.766667
Entry,18,14389,228,0.9658510207115212,2024-04-29 17:47:59.633333,natalies,2024-04-29,17:40:00,2024-04-29 17:40:00,17,natalies_2024-04-29_17_40_00,natalies_2024-04-29_17_40_00_events.csv,479.6333333333333,2024-04-29 17:47:59.633333
Exit,56,14528,236,0.6081822390067035,2024-04-29 17:48:04.266667,natalies,2024-04-29,17:40:00,2024-04-29 17:40:00,17,natalies_2024-04-29_17_40_00,natalies_2024-04-29_17_40_00_events.csv,484.26666666666665,2024-04-29 17:48:04.266667
Entry,12,14643,237,0.8287336817672495,2024-04-29 17:48:08.100000,natalies,2024-04-29,17:40:00,2024-04-29 17:40:00,17,natalies_2024-04-29_17_40_00,natalies_2024-04-29_17_40_00_events.csv,488.1,2024-04-29 17:48:08.100000
Exit,45,15331,245,0.9817396892397428,2024-04-29 17:48:31.033333,natalies,2024-04-29,17:40:00,2024-04-29 17:40:00,17,natalies_2024-04-29_17_40_00,natalies_2024-04-29_17_40_00_events.csv,511.03333333333336,2024-04-29 17:48:31.033333
Exit,12,15825,255,0.6590304604730399,2024-04-29 17:48:47.500000,natalies,2024-04-29,17:40:00,2024-04-29 17:40:00,17,natalies_2024-04-29_17_40_00,natalies_2024-04-29_17_40_00_events.csv,527.5,2024-04-29 17:48:47.500000
Exit,51,16412,271,0.7861749686001961,2024-04-29 17:49:07.066667,natalies,2024-04-29,17:40:00,2024-04-29 17:40:00,17,natalies_2024-04-29_17_40_00,natalies_2024-04-29_17_40_00_events.csv,547.0666666666667,2024-04-29 17:49:07.066667
Entry,12,16479,273,0.643823465298763,2024-04-29 17:49:09.300000,natalies,2024-04-29,17:40:00,2024-04-29 17:40:00,17,natalies_2024-04-29_17_40_00,natalies_2024-04-29_17_40_00_events.csv,549.3,2024-04-29 17:49:09.300000
Entry,12,16672,280,0.6520806907707041,2024-04-29 17:49:15.733333,natalies,2024-04-29,17:40:00,2024-04-29 17:40:00,17,natalies_2024-04-29_17_40_00,natalies_2024-04-29_17_40_00_events.csv,555.7333333333333,2024-04-29 17:49:15.733333
Exit,12,16768,286,0.8336817469714534,2024-04-29 17:49:18.933333,natalies,2024-04-29,17:40:00,2024-04-29 17:40:00,17,natalies_2024-04-29_17_40_00,natalies_2024-04-29_17_40_00_events.csv,558.9333333333333,2024-04-29 17:49:18.933333
Exit,59,17096,300,0.8312692760833156,2024-04-29 17:49:29.866667,natalies,2024-04-29,17:40:00,2024-04-29 17:40:00,17,natalies_2024-04-29_17_40_00,natalies_2024-04-29_17_40_00_events.csv,569.8666666666667,2024-04-29 17:49:29.866667
Entry,57,17141,300,0.6799139216941501,2024-04-29 17:49:31.366667,natalies,2024-04-29,17:40:00,2024-04-29 17:40:00,17,natalies_2024-04-29_17_40_00,natalies_2024-04-29_17_40_00_events.csv,571.3666666666667,2024-04-29 17:49:31.366667
Exit,56,17165,303,0.7838274197628639,2024-04-29 17:49:32.166667,natalies,2024-04-29,17:40:00,2024-04-29 17:40:00,17,natalies_2024-04-29_17_40_00,natalies_2024-04-29_17_40_00_events.csv,572.1666666666666,2024-04-29 17:49:32.166667
Exit,2,17213,304,0.9122749556281764,2024-04-29 17:49:33.766667,natalies,2024-04-29,17:40:00,2024-04-29 17:40:00,17,natalies_2024-04-29_17_40_00,natalies_2024-04-29_17_40_00_events.csv,573.7666666666667,2024-04-29 17:49:33.766667
Entry,23,17323,304,0.948131719547353,2024-04-29 17:49:37.433333,natalies,2024-04-29,17:40:00,2024-04-29 17:40:00,17,natalies_2024-04-29_17_40_00,natalies_2024-04-29_17_40_00_events.csv,577.4333333333333,2024-04-29 17:49:37.433333
Entry,48,17612,309,0.8500933256761323,2024-04-29 17:49:47.066667,natalies,2024-04-29,17:40:00,2024-04-29 17:40:00,17,natalies_2024-04-29_17_40_00,natalies_2024-04-29_17_40_00_events.csv,587.0666666666667,2024-04-29 17:49:47.066667
Entry,38,17756,312,0.8420475227849695,2024-04-29 17:49:51.866667,natalies,2024-04-29,17:40:00,2024-04-29 17:40:00,17,natalies_2024-04-29_17_40_00,natalies_2024-04-29_17_40_00_events.csv,591.8666666666667,2024-04-29 17:49:51.866667
Exit,48,17943,314,0.8545777645603748,2024-04-29 17:49:58.100000,natalies,2024-04-29,17:40:00,2024-04-29 17:40:00,17,natalies_2024-04-29_17_40_00,natalies_2024-04-29_17_40_00_events.csv,598.1,2024-04-29 17:49:58.100000
Entry,60,390,8,0.6667999152174343,2024-04-29 17:50:14.000000,natalies,2024-04-29,17:50:01,2024-04-29 17:50:01,17,natalies_2024-04-29_17_50_01,natalies_2024-04-29_17_50_01_events.csv,13.0,2024-04-29 17:50:14.000000
Entry,18,703,12,0.9018461028087446,2024-04-29 17:50:24.433333,natalies,2024-04-29,17:50:01,2024-04-29 17:50:01,17,natalies_2024-04-29_17_50_01,natalies_2024-04-29_17_50_01_events.csv,23.433333333333334,2024-04-29 17:50:24.433333
Entry,36,1766,28,0.9089976797835496,2024-04-29 17:50:59.866667,natalies,2024-04-29,17:50:01,2024-04-29 17:50:01,17,natalies_2024-04-29_17_50_01,natalies_2024-04-29_17_50_01_events.csv,58.86666666666667,2024-04-29 17:50:59.866667
Entry,16,2014,27,0.7101645757067654,2024-04-29 17:51:08.133333,natalies,2024-04-29,17:50:01,2024-04-29 17:50:01,17,natalies_2024-04-29_17_50_01,natalies_2024-04-29_17_50_01_events.csv,67.13333333333334,2024-04-29 17:51:08.133333
Entry,14,2112,40,0.9027921140082444,2024-04-29 17:51:11.400000,natalies,2024-04-29,17:50:01,2024-04-29 17:50:01,17,natalies_2024-04-29_17_50_01,natalies_2024-04-29_17_50_01_events.csv,70.4,2024-04-29 17:51:11.400000
Exit,58,2134,42,0.6540282802051689,2024-04-29 17:51:12.133333,natalies,2024-04-29,17:50:01,2024-04-29 17:50:01,17,natalies_2024-04-29_17_50_01,natalies_2024-04-29_17_50_01_events.csv,71.13333333333334,2024-04-29 17:51:12.133333
Entry,18,2733,45,0.871792538894071,2024-04-29 17:51:32.100000,natalies,2024-04-29,17:50:01,2024-04-29 17:50:01,17,natalies_2024-04-29_17_50_01,natalies_2024-04-29_17_50_01_events.csv,91.1,2024-04-29 17:51:32.100000
Exit,18,2792,47,0.6107116863581179,2024-04-29 17:51:34.066667,natalies,2024-04-29,17:50:01,2024-04-29 17:50:01,17,natalies_2024-04-29_17_50_01,natalies_2024-04-29_17_50_01_events.csv,93.06666666666666,2024-04-29 17:51:34.066667
Exit,59,2864,50,0.6510412917422367,2024-04-29 17:51:36.466667,natalies,2024-04-29,17:50:01,2024-04-29 17:50:01,17,natalies_2024-04-29_17_50_01,natalies_2024-04-29_17_50_01_events.csv,95.46666666666667,2024-04-29 17:51:36.466667
Exit,14,3071,57,0.7926944280571006,2024-04-29 17:51:43.366667,natalies,2024-04-29,17:50:01,2024-04-29 17:50:01,17,natalies_2024-04-29_17_50_01,natalies_2024-04-29_17_50_01_events.csv,102.36666666666666,2024-04-29 17:51:43.366667
Exit,59,3180,61,0.6448607765109869,2024-04-29 17:51:47.000000,natalies,2024-04-29,17:50:01,2024-04-29 17:50:01,17,natalies_2024-04-29_17_50_01,natalies_2024-04-29_17_50_01_events.csv,106.0,2024-04-29 17:51:47.000000
Entry,17,3939,87,0.983934623655914,2024-04-29 17:52:12.300000,natalies,2024-04-29,17:50:01,2024-04-29 17:50:01,17,natalies_2024-04-29_17_50_01,natalies_2024-04-29_17_50_01_events.csv,131.3,2024-04-29 17:52:12.300000
Exit,56,4267,98,0.7955305431487087,2024-04-29 17:52:23.233333,natalies,2024-04-29,17:50:01,2024-04-29 17:50:01,17,natalies_2024-04-29_17_50_01,natalies_2024-04-29_17_50_01_events.csv,142.23333333333332,2024-04-29 17:52:23.233333
Entry,50,4323,98,0.8409652100952246,2024-04-29 17:52:25.100000,natalies,2024-04-29,17:50:01,2024-04-29 17:50:01,17,natalies_2024-04-29_17_50_01,natalies_2024-04-29_17_50_01_events.csv,144.1,2024-04-29 17:52:25.100000
Exit,57,5397,114,0.6278962603503377,2024-04-29 17:53:00.900000,natalies,2024-04-29,17:50:01,2024-04-29 17:50:01,17,natalies_2024-04-29_17_50_01,natalies_2024-04-29_17_50_01_events.csv,179.9,2024-04-29 17:53:00.900000
Entry,29,5616,122,0.8267997607624364,2024-04-29 17:53:08.200000,natalies,2024-04-29,17:50:01,2024-04-29 17:50:01,17,natalies_2024-04-29_17_50_01,natalies_2024-04-29_17_50_01_events.csv,187.2,2024-04-29 17:53:08.200000
Exit,29,6515,138,0.9301961662298842,2024-04-29 17:53:38.166667,natalies,2024-04-29,17:50:01,2024-04-29 17:50:01,17,natalies_2024-04-29_17_50_01,natalies_2024-04-29_17_50_01_events.csv,217.16666666666666,2024-04-29 17:53:38.166667
Entry,15,6540,132,0.8979035618136838,2024-04-29 17:53:39.000000,natalies,2024-04-29,17:50:01,2024-04-29 17:50:01,17,natalies_2024-04-29_17_50_01,natalies_2024-04-29_17_50_01_events.csv,218.0,2024-04-29 17:53:39.000000
Exit,17,6751,146,0.8662409481287027,2024-04-29 17:53:46.033333,natalies,2024-04-29,17:50:01,2024-04-29 17:50:01,17,natalies_2024-04-29_17_50_01,natalies_2024-04-29_17_50_01_events.csv,225.03333333333333,2024-04-29 17:53:46.033333
Exit,60,8081,160,0.6970447014115934,2024-04-29 17:54:30.366667,natalies,2024-04-29,17:50:01,2024-04-29 17:50:01,17,natalies_2024-04-29_17_50_01,natalies_2024-04-29_17_50_01_events.csv,269.3666666666667,2024-04-29 17:54:30.366667
Entry,11,8478,177,0.8351369198729677,2024-04-29 17:54:43.600000,natalies,2024-04-29,17:50:01,2024-04-29 17:50:01,17,natalies_2024-04-29_17_50_01,natalies_2024-04-29_17_50_01_events.csv,282.6,2024-04-29 17:54:43.600000
