action,nest,frame_number,track_id,ml_confidence,timestamp
Entry,30,315,1,0.9864596601591762,2024-05-23 19:10:10.500000
Exit,30,416,2,0.9335644169569984,2024-05-23 19:10:13.866667
Entry,28,499,2,0.9050965376043963,2024-05-23 19:10:16.633333
Exit,59,948,4,0.7278076871815026,2024-05-23 19:10:31.600000
Entry,59,990,4,0.8024486340482558,2024-05-23 19:10:33.000000
Exit,28,6656,5,0.9847073344726124,2024-05-23 19:13:41.866667
Exit,19,11121,6,0.6142777687586397,2024-05-23 19:16:10.700000
Entry,19,11282,6,0.6632287325404056,2024-05-23 19:16:16.066667
Exit,19,11331,8,0.9106469937302277,2024-05-23 19:16:17.700000
Entry,28,11397,8,0.9650064391980263,2024-05-23 19:16:19.900000
Exit,28,15070,10,0.9073245633729182,2024-05-23 19:18:22.333333
