action,nest,frame_number,track_id,ml_confidence,timestamp
Exit,46,420,1,0.7612908371161141,2024-05-03 14:30:14.000000
Entry,21,1140,3,0.9550154283973457,2024-05-03 14:30:38.000000
Entry,1,1559,6,0.8788949889757426,2024-05-03 14:30:51.966667
Entry,11,1872,9,0.9045922835274154,2024-05-03 14:31:02.400000
Entry,1,2825,13,0.8873227208053202,2024-05-03 14:31:34.166667
Exit,1,2843,15,0.9258427446271601,2024-05-03 14:31:34.766667
Entry,11,2912,15,0.9633281651226935,2024-05-03 14:31:37.066667
Exit,11,3269,16,0.8296988464910953,2024-05-03 14:31:48.966667
Entry,11,3756,18,0.7694917306735253,2024-05-03 14:32:05.200000
Entry,47,4070,19,0.7933487203044339,2024-05-03 14:32:15.666667
Exit,1,4118,20,0.7493061656281419,2024-05-03 14:32:17.266667
Exit,47,4361,21,0.6913825091307502,2024-05-03 14:32:25.366667
Entry,48,4544,21,0.6964484261590276,2024-05-03 14:32:31.466667
Entry,11,4849,23,0.730780991708254,2024-05-03 14:32:41.633333
Exit,48,4784,29,0.682405619742995,2024-05-03 14:32:39.466667
Entry,45,5011,32,0.9974735174903776,2024-05-03 14:32:47.033333
Exit,11,5104,34,0.7287017155699576,2024-05-03 14:32:50.133333
Entry,11,5230,35,0.7970837940483565,2024-05-03 14:32:54.333333
Entry,14,5875,45,0.7772081132195203,2024-05-03 14:33:15.833333
Exit,14,6257,47,0.8857961130593626,2024-05-03 14:33:28.566667
Exit,45,6816,51,0.8778842135957012,2024-05-03 14:33:47.200000
Entry,1,7445,52,0.8380421187877883,2024-05-03 14:34:08.166667
Exit,1,7496,55,0.7945898745372426,2024-05-03 14:34:09.866667
Entry,11,7554,55,0.834515782487716,2024-05-03 14:34:11.800000
Exit,14,7953,58,0.7579809628174458,2024-05-03 14:34:25.100000
Entry,15,8303,62,0.919189173571091,2024-05-03 14:34:36.766667
Exit,11,8476,64,0.8489101524076327,2024-05-03 14:34:42.533333
Entry,11,8817,66,0.7486255159033797,2024-05-03 14:34:53.900000
Exit,15,8851,70,0.8287278661767401,2024-05-03 14:34:55.033333
Entry,14,9585,73,0.7164551882211612,2024-05-03 14:35:19.500000
Exit,14,9989,75,0.7668758520716549,2024-05-03 14:35:32.966667
Entry,48,10285,78,0.8589817138480551,2024-05-03 14:35:42.833333
Exit,11,10494,79,0.626111214240218,2024-05-03 14:35:49.800000
Exit,11,10520,80,0.8611442179150943,2024-05-03 14:35:50.666667
Exit,48,10576,82,0.8943725570354384,2024-05-03 14:35:52.533333
Entry,44,10643,82,0.9329495824232922,2024-05-03 14:35:54.766667
Entry,11,10889,83,0.8240970415568707,2024-05-03 14:36:02.966667
Exit,11,11344,87,0.8624590466907709,2024-05-03 14:36:18.133333
Exit,44,11579,88,0.7395966119790549,2024-05-03 14:36:25.966667
Entry,11,11903,94,0.8803982396941636,2024-05-03 14:36:36.766667
Entry,49,12527,96,0.999933410538506,2024-05-03 14:36:57.566667
Exit,59,12501,97,0.8636783127993529,2024-05-03 14:36:56.700000
Entry,59,12505,97,0.7982188408840929,2024-05-03 14:36:56.833333
Exit,49,12695,99,0.9395312223185865,2024-05-03 14:37:03.166667
Entry,45,12766,99,0.9608969022878676,2024-05-03 14:37:05.533333
Exit,49,12695,100,0.9395312223185865,2024-05-03 14:37:03.166667
Entry,49,12695,100,0.7982188408840929,2024-05-03 14:37:03.166667
Entry,15,13255,103,0.7817119224473881,2024-05-03 14:37:21.833333
Exit,15,13837,106,0.7465434581776833,2024-05-03 14:37:41.233333
Entry,13,14059,108,0.9707312202615113,2024-05-03 14:37:48.633333
Entry,1,14431,111,0.7849359502649391,2024-05-03 14:38:01.033333
Exit,1,15710,115,0.6868356403799194,2024-05-03 14:38:43.666667
