action,nest,frame_number,track_id,ml_confidence,timestamp
Exit,1,434,1,0.8823520538278598,2024-05-19 14:00:15.466667
Entry,1,515,1,0.8889669289152041,2024-05-19 14:00:18.166667
Exit,1,828,4,0.7451385861022157,2024-05-19 14:00:28.600000
Entry,13,2106,18,0.9285900231458704,2024-05-19 14:01:11.200000
Exit,13,3384,28,0.812469192131215,2024-05-19 14:01:53.800000
Entry,40,3698,30,0.8282414219013167,2024-05-19 14:02:04.266667
Entry,1,4026,32,0.980423910028976,2024-05-19 14:02:15.200000
Exit,40,4631,35,0.6837901517187948,2024-05-19 14:02:35.366667
Entry,10,4782,35,0.9675398057760998,2024-05-19 14:02:40.400000
Exit,10,5236,39,0.8387773042306499,2024-05-19 14:02:55.533333
Entry,16,6294,41,0.9802745124009941,2024-05-19 14:03:30.800000
Exit,16,6974,45,0.8616131455159137,2024-05-19 14:03:53.466667
Entry,53,11990,77,0.6763837190898263,2024-05-19 14:06:40.666667
Exit,53,14375,95,0.7897618351254837,2024-05-19 14:08:00.166667
Entry,12,14667,95,0.9089655073979859,2024-05-19 14:08:09.900000
Entry,29,15054,97,0.6689793806246032,2024-05-19 14:08:22.800000
Exit,1,14682,99,0.7352569188454493,2024-05-19 14:08:10.400000
Exit,29,15077,107,0.7952023752685606,2024-05-19 14:08:23.566667
Entry,8,15161,107,0.9632932907834547,2024-05-19 14:08:26.366667
Exit,12,15596,112,0.834501233853015,2024-05-19 14:08:40.866667
Exit,8,16313,120,0.8144664569926793,2024-05-19 14:09:04.766667
Entry,48,17037,138,0.8614372521493056,2024-05-19 14:09:28.900000
Exit,48,17056,140,0.8326306559988147,2024-05-19 14:09:29.533333
Entry,60,17158,140,0.9068306400672133,2024-05-19 14:09:32.933333
