action,nest,frame_number,track_id,ml_confidence,timestamp
Entry,30,1360,2,0.9539848537629159,2024-05-23 10:50:46.333333
Entry,20,1438,4,0.9620041419512387,2024-05-23 10:50:48.933333
Exit,60,1482,6,0.7132875839517598,2024-05-23 10:50:50.400000
Entry,60,1539,6,0.7882338205108996,2024-05-23 10:50:52.300000
Exit,30,2179,8,0.7829186160684921,2024-05-23 10:51:13.633333
Entry,29,2360,9,0.981038676125289,2024-05-23 10:51:19.666667
Exit,60,3285,11,0.6819512963492973,2024-05-23 10:51:50.500000
Exit,20,3347,12,0.9093007614672692,2024-05-23 10:51:52.566667
Entry,59,4745,14,0.89611470495863,2024-05-23 10:52:39.166667
Entry,20,8978,19,0.8940674043706238,2024-05-23 10:55:00.266667
Exit,60,8998,35,0.6641008001496991,2024-05-23 10:55:00.933333
Exit,25,9378,37,0.7808071307479238,2024-05-23 10:55:13.600000
Entry,53,10546,41,0.7751591821650122,2024-05-23 10:55:52.533333
Exit,20,10499,43,0.8883056961960665,2024-05-23 10:55:50.966667
Entry,59,10587,45,0.6785328635873902,2024-05-23 10:55:53.900000
Entry,59,11364,48,0.9874638716360714,2024-05-23 10:56:19.800000
Exit,59,13832,49,0.8975219735346741,2024-05-23 10:57:42.066667
Entry,57,14231,56,0.999933410538506,2024-05-23 10:57:55.366667
Entry,20,16131,59,0.9896366363449576,2024-05-23 10:58:58.700000
Entry,60,17105,63,0.8796907577405909,2024-05-23 10:59:31.166667
