action,nest,frame_number,track_id,ml_confidence,timestamp
Entry,6,1520,1,0.8775856046056154,2024-05-23 11:40:50.666667
Exit,6,1593,3,0.7402409922414726,2024-05-23 11:40:53.100000
Entry,10,2074,3,0.6059847013943527,2024-05-23 11:41:09.133333
Entry,58,2032,6,0.937297663636416,2024-05-23 11:41:07.733333
Entry,27,4411,11,0.8496815699615999,2024-05-23 11:42:27.033333
Exit,27,5087,12,0.9187932586693686,2024-05-23 11:42:49.566667
Entry,29,7138,16,0.8130110572389966,2024-05-23 11:43:57.933333
Exit,58,7470,19,0.9135649414500745,2024-05-23 11:44:09.000000
Entry,60,7502,19,0.6749794422448387,2024-05-23 11:44:10.066667
Exit,29,9509,25,0.9303818375550508,2024-05-23 11:45:16.966667
Exit,33,10682,27,0.8639427274979325,2024-05-23 11:45:56.066667
Entry,33,10697,27,0.7748735037558099,2024-05-23 11:45:56.566667
