action,nest,frame_number,track_id,ml_confidence,timestamp
Exit,13,277,3,0.7480658224250163,2024-04-29 18:10:09.233333
Entry,35,1296,9,0.7773920554565227,2024-04-29 18:10:43.200000
Exit,35,1951,14,0.7393255697434934,2024-04-29 18:11:05.033333
Entry,13,2031,15,0.9527826617826619,2024-04-29 18:11:07.700000
Exit,17,2546,22,0.8968496101436052,2024-04-29 18:11:24.866667
Entry,12,2683,25,0.9946903997858177,2024-04-29 18:11:29.433333
Exit,13,3937,29,0.7581660857807323,2024-04-29 18:12:11.233333
Exit,52,5181,34,0.6206692100807105,2024-04-29 18:12:52.700000
Exit,12,5797,40,0.8572695875145895,2024-04-29 18:13:13.233333
Exit,60,5820,42,0.683054326352503,2024-04-29 18:13:14.000000
Entry,14,6058,47,0.9580341880341879,2024-04-29 18:13:21.933333
Exit,58,6097,53,0.6459605841155862,2024-04-29 18:13:23.233333
Entry,21,6212,53,0.8830135790485815,2024-04-29 18:13:27.066667
Entry,19,6434,55,0.8091805597958784,2024-04-29 18:13:34.466667
Exit,52,6779,69,0.6022153551057161,2024-04-29 18:13:45.966667
Entry,13,7363,78,0.7801165923689376,2024-04-29 18:14:05.433333
Entry,29,7749,86,0.855023297749662,2024-04-29 18:14:18.300000
Exit,14,8541,95,0.8639428638911688,2024-04-29 18:14:44.700000
Exit,19,8816,101,0.7911320723893408,2024-04-29 18:14:53.866667
Exit,11,9043,113,0.7288484769283603,2024-04-29 18:15:01.433333
Exit,13,9590,132,0.7768987343677631,2024-04-29 18:15:19.666667
Entry,17,9954,143,0.7840956672876307,2024-04-29 18:15:31.800000
Exit,60,11187,153,0.608803617391922,2024-04-29 18:16:12.900000
Exit,49,11599,160,0.908359924843027,2024-04-29 18:16:26.633333
Exit,51,12001,162,0.6330450948563494,2024-04-29 18:16:40.033333
Exit,59,12038,164,0.6033520917456738,2024-04-29 18:16:41.266667
Entry,56,12068,164,0.6879258366440972,2024-04-29 18:16:42.266667
Exit,59,12063,165,0.7300033293054048,2024-04-29 18:16:42.100000
Exit,60,12088,166,0.8113253775748938,2024-04-29 18:16:42.933333
Entry,60,12103,166,0.7232033440832789,2024-04-29 18:16:43.433333
Entry,14,12560,169,0.959802237189334,2024-04-29 18:16:58.666667
Entry,49,12632,172,0.8597657707472777,2024-04-29 18:17:01.066667
Exit,14,15650,186,0.8532980671102364,2024-04-29 18:18:41.666667
Exit,60,15849,187,0.7141135265388405,2024-04-29 18:18:48.300000
Exit,49,15930,192,0.8867243390782172,2024-04-29 18:18:51.000000
Entry,12,16750,201,0.8805230499825681,2024-04-29 18:19:18.333333
Exit,12,16804,211,0.6368393561208103,2024-04-29 18:19:20.133333
Exit,1,16960,237,0.7473952701459641,2024-04-29 18:19:25.333333
Exit,59,17329,242,0.8580021735285428,2024-04-29 18:19:37.633333
Entry,56,17402,242,0.6893933948117617,2024-04-29 18:19:40.066667
Exit,16,17665,244,0.7657089287551776,2024-04-29 18:19:48.833333
