action,nest,frame_number,track_id,ml_confidence,timestamp
Entry,60,293,3,0.8914735054712176,2024-05-22 10:50:09.766667
Exit,60,378,7,0.6205358214083053,2024-05-22 10:50:12.600000
Entry,26,2361,16,0.8675627540800751,2024-05-22 10:51:18.700000
Exit,26,3301,25,0.8394465403719465,2024-05-22 10:51:50.033333
Exit,20,3773,35,0.9189145529335986,2024-05-22 10:52:05.766667
Entry,28,4705,40,0.9153961478141898,2024-05-22 10:52:36.833333
Exit,8,4846,43,0.8612383138707167,2024-05-22 10:52:41.533333
Entry,20,6558,48,0.9460094892210036,2024-05-22 10:53:38.600000
Entry,34,7124,61,0.8269237169477655,2024-05-22 10:53:57.466667
Exit,34,7618,69,0.8113118356546974,2024-05-22 10:54:13.933333
Entry,7,7901,71,0.9930213620135544,2024-05-22 10:54:23.366667
Entry,10,8084,76,0.8223222477711343,2024-05-22 10:54:29.466667
Exit,7,8480,82,0.8176873437102704,2024-05-22 10:54:42.666667
Entry,55,8822,88,0.8872315083972063,2024-05-22 10:54:54.066667
Exit,55,9253,98,0.6492369105836906,2024-05-22 10:55:08.433333
Exit,28,9594,104,0.977301204865344,2024-05-22 10:55:19.800000
Exit,10,9934,109,0.9797492757574298,2024-05-22 10:55:31.133333
Exit,20,11566,115,0.8538036586375074,2024-05-22 10:56:25.533333
Entry,20,13960,121,0.8974338600656744,2024-05-22 10:57:45.333333
