action,nest,frame_number,track_id,ml_confidence,timestamp
Entry,22,367,1,0.9379806505947208,2024-05-26 17:30:12.233333
Entry,9,594,2,0.874413268565511,2024-05-26 17:30:19.800000
Exit,22,2837,5,0.8273793755276811,2024-05-26 17:31:34.566667
Exit,9,4518,6,0.8639440926617459,2024-05-26 17:32:30.600000
Entry,9,4767,8,0.9594134841130003,2024-05-26 17:32:38.900000
Entry,21,6005,13,0.9253324850388158,2024-05-26 17:33:20.166667
Exit,9,6044,15,0.9390508555877654,2024-05-26 17:33:21.466667
Exit,21,6308,20,0.888598559895064,2024-05-26 17:33:30.266667
Entry,22,6401,20,0.9669819205569885,2024-05-26 17:33:33.366667
Entry,8,6542,26,0.8960892171387854,2024-05-26 17:33:38.066667
Exit,8,8532,27,0.9350919192320467,2024-05-26 17:34:44.400000
Entry,9,8653,29,0.9996366363449576,2024-05-26 17:34:48.433333
Exit,22,10177,31,0.8632870096449262,2024-05-26 17:35:39.233333
Exit,9,13084,32,0.7882830904779675,2024-05-26 17:37:16.133333
Entry,4,14553,47,0.9251031030314928,2024-05-26 17:38:05.100000
Entry,22,13477,52,0.8996827420455056,2024-05-26 17:37:29.233333
Exit,4,14889,113,0.8563115266631423,2024-05-26 17:38:16.300000
Entry,8,15491,113,0.7917499428739738,2024-05-26 17:38:36.366667
Exit,22,16484,126,0.7854000903176487,2024-05-26 17:39:09.466667
