action,nest,frame_number,track_id,ml_confidence,timestamp
Exit,53,1479,1,0.8580284176780434,2024-05-25 11:10:50.300000
Entry,53,1494,1,0.7689591939359207,2024-05-25 11:10:50.800000
Entry,20,3176,3,0.8203557739722966,2024-05-25 11:11:46.866667
Exit,20,4918,4,0.7842011024693494,2024-05-25 11:12:44.933333
Entry,20,9353,5,0.85571843212444,2024-05-25 11:15:12.766667
Exit,9,10733,8,0.630912008610267,2024-05-25 11:15:58.766667
Exit,9,11653,9,0.7705132655538156,2024-05-25 11:16:29.433333
Exit,9,12290,10,0.7775660151036256,2024-05-25 11:16:50.666667
Entry,9,12469,10,0.7615068423410323,2024-05-25 11:16:56.633333
Exit,9,12494,11,0.6343726494133805,2024-05-25 11:16:57.466667
Entry,9,12555,11,0.60611233837249,2024-05-25 11:16:59.500000
Exit,9,12680,12,0.6832885989938652,2024-05-25 11:17:03.666667
Entry,9,12771,12,0.6714301820362352,2024-05-25 11:17:06.700000
Exit,9,12800,13,0.7819679349850103,2024-05-25 11:17:07.666667
Entry,40,12898,13,0.7387867351053508,2024-05-25 11:17:10.933333
Exit,9,13092,15,0.7130174990214215,2024-05-25 11:17:17.400000
Entry,9,13152,15,0.6935876199892806,2024-05-25 11:17:19.400000
Exit,9,13256,16,0.6511779726224137,2024-05-25 11:17:22.866667
Entry,9,13317,16,0.625572650569999,2024-05-25 11:17:24.900000
Exit,9,13366,17,0.6610451649268292,2024-05-25 11:17:26.533333
Entry,9,13445,17,0.654044976437903,2024-05-25 11:17:29.166667
Exit,9,13789,18,0.6136890278045896,2024-05-25 11:17:40.633333
Exit,9,14963,25,0.756483822851229,2024-05-25 11:18:19.766667
Entry,9,15097,25,0.7563729259507046,2024-05-25 11:18:24.233333
Exit,9,15204,26,0.6823443713597697,2024-05-25 11:18:27.800000
Entry,9,15262,26,0.6569662164655596,2024-05-25 11:18:29.733333
Exit,9,15296,27,0.7086475113897719,2024-05-25 11:18:30.866667
Entry,9,15356,27,0.7150210452769961,2024-05-25 11:18:32.866667
Exit,9,15431,28,0.6383850052883919,2024-05-25 11:18:35.366667
Entry,9,15490,28,0.6156694119705368,2024-05-25 11:18:37.333333
Exit,9,15517,29,0.8238162515870374,2024-05-25 11:18:38.233333
Entry,9,15577,29,0.828444625129204,2024-05-25 11:18:40.233333
Exit,9,15652,30,0.756501393833344,2024-05-25 11:18:42.733333
Entry,22,15735,30,0.8783322593069633,2024-05-25 11:18:45.500000
Exit,9,15669,31,0.8490960692672335,2024-05-25 11:18:43.300000
Entry,9,15868,31,0.835831044560885,2024-05-25 11:18:49.933333
Exit,9,15986,33,0.8599320957972106,2024-05-25 11:18:53.866667
Entry,9,16143,33,0.8685296567728202,2024-05-25 11:18:59.100000
Exit,9,16154,34,0.6484108114495121,2024-05-25 11:18:59.466667
Entry,9,16272,34,0.6234965351327051,2024-05-25 11:19:03.400000
Exit,9,16462,36,0.605783229035169,2024-05-25 11:19:09.733333
Entry,9,16522,36,0.6019459561379005,2024-05-25 11:19:11.733333
Exit,9,16536,37,0.6902290273705889,2024-05-25 11:19:12.200000
Entry,9,16753,37,0.6799876861704685,2024-05-25 11:19:19.433333
Exit,9,16950,39,0.7435633684020189,2024-05-25 11:19:26.000000
Exit,9,16995,41,0.8639427274979325,2024-05-25 11:19:27.500000
Entry,9,17010,41,0.6286918518696324,2024-05-25 11:19:28.000000
Exit,9,17057,42,0.732196695189463,2024-05-25 11:19:29.566667
Entry,9,17117,42,0.7095519580053056,2024-05-25 11:19:31.566667
Entry,6,17320,43,0.806993633716338,2024-05-25 11:19:38.333333
Exit,22,17735,51,0.9293248906464379,2024-05-25 11:19:52.166667
Entry,22,17852,51,0.9339305072520543,2024-05-25 11:19:56.066667
Exit,9,17822,57,0.8639427274979325,2024-05-25 11:19:55.066667
Entry,9,17837,57,0.7748735037558099,2024-05-25 11:19:55.566667
Exit,9,17860,59,0.8639427274979325,2024-05-25 11:19:56.333333
Entry,9,17875,59,0.7748735037558099,2024-05-25 11:19:56.833333
