action,nest,frame_number,track_id,ml_confidence,timestamp
Entry,13,47,1,0.8439231975912229,2024-05-07 12:00:01.566667
Exit,13,512,3,0.7921037560006616,2024-05-07 12:00:17.066667
Exit,58,4463,9,0.7961914755903672,2024-05-07 12:02:28.766667
Entry,46,9872,10,0.8596270182059926,2024-05-07 12:05:29.066667
Exit,46,10240,13,0.9430945517277317,2024-05-07 12:05:41.333333
Entry,12,11039,14,0.9440880800467697,2024-05-07 12:06:07.966667
Exit,12,12050,15,0.7162658992110803,2024-05-07 12:06:41.666667
Entry,13,13433,22,0.9343504638936716,2024-05-07 12:07:27.766667
Entry,45,17318,25,0.8678588960521662,2024-05-07 12:09:37.266667
Exit,13,17843,29,0.711798503458898,2024-05-07 12:09:54.766667
