action,nest,frame_number,track_id,ml_confidence,timestamp
Entry,20,2223,1,0.9626991983987145,2024-05-25 10:11:15.100000
Entry,21,6048,2,0.8180564509479915,2024-05-25 10:13:22.600000
Exit,21,6287,5,0.8506617714731994,2024-05-25 10:13:30.566667
Entry,22,6363,5,0.9671169319114603,2024-05-25 10:13:33.100000
Exit,20,7619,8,0.7489911775711806,2024-05-25 10:14:14.966667
Exit,22,8197,13,0.9382136110387026,2024-05-25 10:14:34.233333
Entry,22,8296,13,0.9366750628978925,2024-05-25 10:14:37.533333
Entry,20,9284,16,0.9448582471059075,2024-05-25 10:15:10.466667
Exit,22,9466,17,0.9515617404382453,2024-05-25 10:15:16.533333
Exit,20,9954,18,0.9246052823665036,2024-05-25 10:15:32.800000
Entry,20,12404,19,0.8628603355759291,2024-05-25 10:16:54.466667
Exit,20,12895,20,0.8288643314618439,2024-05-25 10:17:10.833333
Entry,20,14408,24,0.9614367776159749,2024-05-25 10:18:01.266667
Exit,20,15142,25,0.8290029164558491,2024-05-25 10:18:25.733333
Entry,20,16582,26,0.9896366363449576,2024-05-25 10:19:13.733333
Exit,20,16884,27,0.8245507521235611,2024-05-25 10:19:23.800000
Entry,20,16910,27,0.6145383516969432,2024-05-25 10:19:24.666667
