action,nest,frame_number,track_id,ml_confidence,timestamp
Entry,28,3198,1,0.999933410538506,2024-05-21 09:01:46.600000
Entry,58,4193,4,0.9692265378759304,2024-05-21 09:02:19.766667
Exit,28,4884,6,0.8669381107362919,2024-05-21 09:02:42.800000
Entry,19,5541,7,0.8883052104076862,2024-05-21 09:03:04.700000
Exit,19,6626,9,0.9525047686702335,2024-05-21 09:03:40.866667
Entry,19,6713,9,0.9429923529336048,2024-05-21 09:03:43.766667
Entry,10,7011,10,0.7758316678876817,2024-05-21 09:03:53.700000
Exit,19,7715,13,0.9208553373997259,2024-05-21 09:04:17.166667
Entry,28,8089,14,0.9646818842869799,2024-05-21 09:04:29.633333
Exit,10,8918,15,0.8718097120996918,2024-05-21 09:04:57.266667
Entry,10,8948,15,0.6803345522103146,2024-05-21 09:04:58.266667
Exit,10,8918,16,0.8718097120996918,2024-05-21 09:04:57.266667
Entry,10,8918,16,0.849889000556624,2024-05-21 09:04:57.266667
Exit,28,9835,17,0.7084756750972611,2024-05-21 09:05:27.833333
Entry,28,12641,18,0.9646818842869799,2024-05-21 09:07:01.366667
Entry,59,12828,20,0.8674075214844881,2024-05-21 09:07:07.600000
Exit,59,17533,26,0.6970113835818523,2024-05-21 09:09:44.433333
