action,nest,frame_number,track_id,ml_confidence,timestamp
Entry,59,1593,2,0.9140116382704222,2024-05-23 12:20:53.100000
Exit,9,2443,4,0.8830951487004749,2024-05-23 12:21:21.433333
Entry,20,7032,17,0.9154681250256093,2024-05-23 12:23:54.400000
Entry,58,9995,22,0.965819773293077,2024-05-23 12:25:33.166667
Entry,10,10195,23,0.6131777384732505,2024-05-23 12:25:39.833333
Exit,20,10092,26,0.8849065317784673,2024-05-23 12:25:36.400000
Exit,10,10871,30,0.6624818887400851,2024-05-23 12:26:02.366667
Entry,9,11151,30,0.8905114733106622,2024-05-23 12:26:11.700000
Exit,9,13590,35,0.8566311036198211,2024-05-23 12:27:33.000000
Entry,58,17665,42,0.8911779465413668,2024-05-23 12:29:48.833333
