action,nest,frame_number,track_id,ml_confidence,timestamp
Exit,23,75,1,0.9103618613625933,2024-05-24 08:10:03.500000
Entry,27,252,2,0.989933410538506,2024-05-24 08:10:09.400000
Entry,55,2149,4,0.9460994250954812,2024-05-24 08:11:12.633333
Exit,27,2127,6,0.8059016338292956,2024-05-24 08:11:11.900000
Exit,55,2431,9,0.7104051232081544,2024-05-24 08:11:22.033333
Entry,26,3479,10,0.9528733147419288,2024-05-24 08:11:56.966667
Exit,59,4925,12,0.6565131993432993,2024-05-24 08:12:45.166667
Entry,59,4962,12,0.7444398604957669,2024-05-24 08:12:46.400000
Exit,59,4925,13,0.6565131993432993,2024-05-24 08:12:45.166667
Exit,26,5071,15,0.8817268890895471,2024-05-24 08:12:50.033333
Exit,59,5377,16,0.8841670900845426,2024-05-24 08:13:00.233333
Entry,27,7403,18,0.8543357752332976,2024-05-24 08:14:07.766667
Exit,27,7916,19,0.8535455587509077,2024-05-24 08:14:24.866667
Entry,59,9035,23,0.9482179825972717,2024-05-24 08:15:02.166667
Entry,27,9110,25,0.9580971792527373,2024-05-24 08:15:04.666667
Exit,59,9377,26,0.8682467718767279,2024-05-24 08:15:13.566667
Exit,27,9572,27,0.9182136257199836,2024-05-24 08:15:20.066667
Entry,29,17287,31,0.8375072775373014,2024-05-24 08:19:37.233333
