action,nest,frame_number,track_id,ml_confidence,timestamp
Entry,4,1564,2,0.8461537451282014,2024-05-01 17:20:52.133333
Exit,4,3268,6,0.7211983845944525,2024-05-01 17:21:48.933333
Entry,16,6586,8,0.8352002273124007,2024-05-01 17:23:39.533333
Entry,1,6658,10,0.7960631592449539,2024-05-01 17:23:41.933333
Exit,16,7027,12,0.8699681195559964,2024-05-01 17:23:54.233333
Exit,1,8947,22,0.6284428898025476,2024-05-01 17:24:58.233333
Entry,16,9793,24,0.9029531798829314,2024-05-01 17:25:26.433333
Entry,59,10465,26,0.8553539655736825,2024-05-01 17:25:48.833333
Exit,16,11155,32,0.9402564436068296,2024-05-01 17:26:11.833333
Entry,16,11430,34,0.8462541123620637,2024-05-01 17:26:21.000000
Exit,16,12053,35,0.7774262136278058,2024-05-01 17:26:41.766667
Entry,1,12650,36,0.829852279945922,2024-05-01 17:27:01.666667
Entry,46,14009,38,0.9930213620135544,2024-05-01 17:27:46.966667
Entry,16,14749,39,0.8432175321550917,2024-05-01 17:28:11.633333
Entry,38,14883,42,0.915845529953917,2024-05-01 17:28:16.100000
Exit,38,15880,45,0.8394822345673506,2024-05-01 17:28:49.333333
Entry,33,16879,47,0.9871237076044461,2024-05-01 17:29:22.633333
Exit,46,16895,48,0.717574737415432,2024-05-01 17:29:23.166667
Exit,33,17193,49,0.7826666825653341,2024-05-01 17:29:33.100000
Entry,35,17736,53,0.8312377003186391,2024-05-01 17:29:51.200000
