action,nest,frame_number,track_id,ml_confidence,timestamp
Exit,8,1711,1,0.9490150789701619,2024-05-19 16:50:57.033333
Entry,4,1822,1,0.995893597892136,2024-05-19 16:51:00.733333
Exit,4,2737,7,0.7232615154982414,2024-05-19 16:51:31.233333
Exit,8,9778,24,0.7687097843556236,2024-05-19 16:55:25.933333
Entry,4,10409,29,0.8463581074865131,2024-05-19 16:55:46.966667
Exit,4,13469,32,0.8311454918681461,2024-05-19 16:57:28.966667
Exit,20,13556,35,0.8008757560415763,2024-05-19 16:57:31.866667
Entry,56,14757,39,0.9583403106420887,2024-05-19 16:58:11.900000
Exit,56,16000,40,0.8666615389437452,2024-05-19 16:58:53.333333
Entry,38,16109,40,0.9900289912168206,2024-05-19 16:58:56.966667
Exit,38,16588,42,0.7533384545485634,2024-05-19 16:59:12.933333
Entry,8,16760,43,0.9995836006525746,2024-05-19 16:59:18.666667
Exit,8,16900,48,0.90716018923506,2024-05-19 16:59:23.333333
Entry,5,16992,48,0.9870157374013724,2024-05-19 16:59:26.400000
