action,nest,frame_number,track_id,ml_confidence,timestamp
Entry,53,644,1,0.6832675574295911,2024-05-24 09:50:21.466667
Entry,59,456,2,0.8290221911206886,2024-05-24 09:50:15.200000
Entry,29,807,14,0.8114394693998898,2024-05-24 09:50:26.900000
Exit,59,842,15,0.6743467762949932,2024-05-24 09:50:28.066667
Exit,53,1077,18,0.7911828721378719,2024-05-24 09:50:35.900000
Entry,54,1219,18,0.9102584449102942,2024-05-24 09:50:40.633333
Exit,54,1264,23,0.8566945995555318,2024-05-24 09:50:42.133333
Entry,16,1850,23,0.927855040926625,2024-05-24 09:51:01.666667
Exit,29,1870,28,0.9518285060847359,2024-05-24 09:51:02.333333
Entry,54,2577,29,0.944228547322968,2024-05-24 09:51:25.900000
Entry,29,3273,30,0.7999297130218254,2024-05-24 09:51:49.100000
Exit,29,3743,31,0.8999227257645803,2024-05-24 09:52:04.766667
Exit,16,3758,33,0.9306821240654363,2024-05-24 09:52:05.266667
Entry,30,4096,33,0.9097235629205387,2024-05-24 09:52:16.533333
Exit,30,4110,40,0.9702739006519576,2024-05-24 09:52:17.000000
Entry,28,4174,40,0.9877317513170638,2024-05-24 09:52:19.133333
Exit,54,4471,41,0.7761504644152363,2024-05-24 09:52:29.033333
Exit,16,4738,44,0.8573020022727285,2024-05-24 09:52:37.933333
Entry,59,5731,57,0.836080775903322,2024-05-24 09:53:11.033333
Exit,59,6126,59,0.8740620952459546,2024-05-24 09:53:24.200000
Entry,20,6640,62,0.9279346766820166,2024-05-24 09:53:41.333333
Exit,20,8331,63,0.7933640201536462,2024-05-24 09:54:37.700000
Entry,20,12412,66,0.999933410538506,2024-05-24 09:56:53.733333
Exit,20,12781,68,0.8811539841148235,2024-05-24 09:57:06.033333
Entry,59,14203,70,0.718224561581358,2024-05-24 09:57:53.433333
Exit,59,15925,71,0.6998279988165024,2024-05-24 09:58:50.833333
