action,nest,frame_number,track_id,ml_confidence,timestamp
Exit,16,3,1,0.7868037247488856,2024-04-30 16:00:00.100000
Entry,16,286,7,0.99,2024-04-30 16:00:09.533333
Exit,14,740,13,0.8948100725777247,2024-04-30 16:00:24.666667
Entry,14,932,16,0.9148326712700444,2024-04-30 16:00:31.066667
Exit,60,892,17,0.6587987886445736,2024-04-30 16:00:29.733333
Exit,16,1983,24,0.6882238288910848,2024-04-30 16:01:06.100000
Exit,14,2071,25,0.8221561806706322,2024-04-30 16:01:09.033333
Entry,29,6715,49,0.8022540241497357,2024-04-30 16:03:43.833333
Entry,16,9579,64,0.9959849126844287,2024-04-30 16:05:19.300000
Entry,39,10505,72,0.9594509647904846,2024-04-30 16:05:50.166667
Exit,52,12404,90,0.6753936813629159,2024-04-30 16:06:53.466667
Entry,59,13667,94,0.6428846521832062,2024-04-30 16:07:35.566667
Entry,13,13962,105,0.9630213620135544,2024-04-30 16:07:45.400000
