action,nest,frame_number,track_id,ml_confidence,timestamp
Exit,11,1373,1,0.8270132322859435,2024-05-03 09:30:45.766667
Entry,41,4725,4,0.9386030159597286,2024-05-03 09:32:37.500000
Entry,12,6811,5,0.9552332574060773,2024-05-03 09:33:47.033333
Exit,12,7867,6,0.9897885987101617,2024-05-03 09:34:22.233333
Entry,11,9943,7,0.8037990949781875,2024-05-03 09:35:31.433333
Exit,11,10707,8,0.8997055262695979,2024-05-03 09:35:56.900000
Exit,41,10853,9,0.8344212558931029,2024-05-03 09:36:01.766667
Entry,35,10976,12,0.878858048547816,2024-05-03 09:36:05.866667
Exit,54,11566,13,0.6157303400218813,2024-05-03 09:36:25.533333
Entry,54,11597,13,0.6816911892085369,2024-05-03 09:36:26.566667
Exit,35,13334,14,0.9406283923189389,2024-05-03 09:37:24.466667
Exit,54,13847,15,0.7544707677394098,2024-05-03 09:37:41.566667
Entry,11,14598,17,0.8972080610756822,2024-05-03 09:38:06.600000
Entry,53,14685,18,0.7626025510989471,2024-05-03 09:38:09.500000
Exit,11,16392,20,0.816840373998172,2024-05-03 09:39:06.400000
Exit,53,16897,22,0.8141401996675571,2024-05-03 09:39:23.233333
Entry,55,17151,24,0.8383397838748773,2024-05-03 09:39:31.700000
