action,nest,frame_number,track_id,ml_confidence,timestamp
Exit,20,663,4,0.9425138881801075,2024-05-22 11:50:22.100000
Exit,29,1227,12,0.8009721408862833,2024-05-22 11:50:40.900000
Entry,29,5103,25,0.7778687823704487,2024-05-22 11:52:50.100000
Entry,59,5909,27,0.8313936227753577,2024-05-22 11:53:16.966667
Exit,29,9276,30,0.9227828418501225,2024-05-22 11:55:09.200000
Entry,28,9673,36,0.986466291556367,2024-05-22 11:55:22.433333
Exit,28,10751,38,0.9153225694847058,2024-05-22 11:55:58.366667
Entry,29,11272,40,0.9222908271760588,2024-05-22 11:56:15.733333
Exit,29,11710,42,0.9843344039304093,2024-05-22 11:56:30.333333
Entry,20,13941,49,0.9865807769857808,2024-05-22 11:57:44.700000
Exit,20,15782,55,0.9631236703969169,2024-05-22 11:58:46.066667
