action,nest,frame_number,track_id,ml_confidence,timestamp
Entry,39,64,1,0.9939851346764371,2024-05-06 18:50:02.133333
Exit,11,1366,6,0.8570745755259536,2024-05-06 18:50:45.533333
Exit,39,3338,11,0.8721772101745735,2024-05-06 18:51:51.266667
Entry,1,6030,14,0.966565159548304,2024-05-06 18:53:21.000000
Exit,44,9458,19,0.7044259642776397,2024-05-06 18:55:15.266667
Entry,44,9646,19,0.6372557006301142,2024-05-06 18:55:21.533333
Entry,44,10016,32,0.7515877894700956,2024-05-06 18:55:33.866667
Entry,15,10005,33,0.7093416159488641,2024-05-06 18:55:33.500000
Exit,44,10237,47,0.6568787694468153,2024-05-06 18:55:41.233333
Entry,1,15704,64,0.8612074241909486,2024-05-06 18:58:43.466667
Entry,11,16654,70,0.9538773268811955,2024-05-06 18:59:15.133333
Exit,44,17366,73,0.676161942480221,2024-05-06 18:59:38.866667
