action,nest,frame_number,track_id,ml_confidence,timestamp
Exit,54,2285,1,0.6942066581089682,2024-05-02 11:11:16.166667
Entry,54,2317,1,0.7934532215813381,2024-05-02 11:11:17.233333
Entry,34,3213,2,0.7553474795520743,2024-05-02 11:11:47.100000
Exit,34,3407,3,0.7835372867697292,2024-05-02 11:11:53.566667
Entry,32,4200,8,0.8731124412139734,2024-05-02 11:12:20.000000
Entry,11,4539,11,0.8267736537183381,2024-05-02 11:12:31.300000
Entry,38,4521,16,0.8481662046548335,2024-05-02 11:12:30.700000
Exit,38,6174,19,0.9592014504641224,2024-05-02 11:13:25.800000
Entry,36,6943,20,0.8233102040246392,2024-05-02 11:13:51.433333
Exit,11,7359,22,0.9907250766122268,2024-05-02 11:14:05.300000
Exit,36,9955,23,0.9093291486195973,2024-05-02 11:15:31.833333
