action,nest,frame_number,track_id,ml_confidence,timestamp
Entry,59,4370,4,0.8607996769230057,2024-05-03 13:02:25.666667
Entry,14,5471,6,0.9255511204230504,2024-05-03 13:03:02.366667
Entry,45,6800,7,0.9508409133146231,2024-05-03 13:03:46.666667
Exit,59,7747,10,0.9827819873490915,2024-05-03 13:04:18.233333
Entry,59,7811,10,0.9860677016348057,2024-05-03 13:04:20.366667
Exit,14,7935,14,0.7929541097667375,2024-05-03 13:04:24.500000
Entry,2,9099,16,0.87669284039069,2024-05-03 13:05:03.300000
Exit,2,9489,17,0.7460926760218146,2024-05-03 13:05:16.300000
Entry,1,9658,17,0.7927616350623363,2024-05-03 13:05:21.933333
Entry,12,11328,18,0.9992868264590261,2024-05-03 13:06:17.600000
Exit,1,11892,19,0.9956713131713666,2024-05-03 13:06:36.400000
Exit,12,15079,26,0.7062765812018773,2024-05-03 13:08:22.633333
