action,nest,frame_number,track_id,ml_confidence,timestamp
Exit,44,483,1,0.6563353812090901,2024-05-03 16:30:16.100000
Exit,44,894,2,0.6705759630662271,2024-05-03 16:30:29.800000
Exit,44,1294,4,0.6995360807075699,2024-05-03 16:30:43.133333
Entry,54,2756,6,0.7111884075834678,2024-05-03 16:31:31.866667
Entry,16,2954,10,0.9739110917685028,2024-05-03 16:31:38.466667
Entry,1,3051,11,0.8764700874027913,2024-05-03 16:31:41.700000
Exit,16,3733,13,0.9492569257323697,2024-05-03 16:32:04.433333
Entry,16,3803,13,0.9511402009936937,2024-05-03 16:32:06.766667
Exit,1,4848,14,0.711286153481059,2024-05-03 16:32:41.600000
Exit,16,6396,15,0.8968703534777711,2024-05-03 16:33:33.200000
Entry,38,7383,16,0.9070022332406825,2024-05-03 16:34:06.100000
Exit,38,7691,20,0.7695815462061176,2024-05-03 16:34:16.366667
Entry,38,7980,20,0.7684705513532489,2024-05-03 16:34:26.000000
Entry,1,8302,25,0.7216952839637226,2024-05-03 16:34:36.733333
Exit,38,8310,29,0.6762744114435537,2024-05-03 16:34:37.000000
Exit,1,10364,31,0.8063462932653287,2024-05-03 16:35:45.466667
Entry,34,11534,32,0.999933410538506,2024-05-03 16:36:24.466667
Exit,34,11706,33,0.8983061491317668,2024-05-03 16:36:30.200000
Entry,36,11762,33,0.9910555500477423,2024-05-03 16:36:32.066667
Entry,1,12877,39,0.8908860802694565,2024-05-03 16:37:09.233333
Exit,36,13415,40,0.9121454149982402,2024-05-03 16:37:27.166667
Entry,11,13617,42,0.8723965654046205,2024-05-03 16:37:33.900000
Entry,8,14095,52,0.7667468721165449,2024-05-03 16:37:49.833333
Entry,7,14286,53,0.7265679269909571,2024-05-03 16:37:56.200000
Exit,8,14224,54,0.7529567584973411,2024-05-03 16:37:54.133333
Entry,7,14270,54,0.6305968160859944,2024-05-03 16:37:55.666667
Exit,7,14425,57,0.7902023977403693,2024-05-03 16:38:00.833333
Entry,1,14539,63,0.8853086941086115,2024-05-03 16:38:04.633333
Exit,11,15046,67,0.9274181858524138,2024-05-03 16:38:21.533333
Entry,11,15137,67,0.9201014370081343,2024-05-03 16:38:24.566667
Entry,34,15628,72,0.8564679564117931,2024-05-03 16:38:40.933333
Exit,34,15799,74,0.9403263123674672,2024-05-03 16:38:46.633333
Entry,36,15861,74,0.9930213620135543,2024-05-03 16:38:48.700000
Exit,1,16911,78,0.8831366333170103,2024-05-03 16:39:23.700000
Entry,1,17266,79,0.7975101991625954,2024-05-03 16:39:35.533333
Exit,36,17704,80,0.9060405178669739,2024-05-03 16:39:50.133333
