action,nest,frame_number,track_id,ml_confidence,timestamp
Entry,53,585,1,0.8819067033898317,2024-05-07 14:50:20.500000
Entry,13,1122,3,0.9652452572284015,2024-05-07 14:50:38.400000
Exit,53,1237,4,0.7506317617721536,2024-05-07 14:50:42.233333
Exit,7,1569,6,0.8651639052472188,2024-05-07 14:50:53.300000
Entry,2,2394,14,0.7057928502007073,2024-05-07 14:51:20.800000
Exit,2,3141,18,0.7508082329595368,2024-05-07 14:51:45.700000
Entry,41,3299,22,0.7468903535357291,2024-05-07 14:51:50.966667
Entry,2,3404,23,0.9628957145686653,2024-05-07 14:51:54.466667
Entry,21,3551,33,0.8057787536064144,2024-05-07 14:51:59.366667
Exit,2,5170,42,0.9031014080053227,2024-05-07 14:52:53.333333
Exit,1,5883,46,0.6063606385813941,2024-05-07 14:53:17.100000
Exit,13,6647,47,0.7881294224775242,2024-05-07 14:53:42.566667
Entry,3,7822,48,0.8341671501354344,2024-05-07 14:54:21.733333
Entry,47,8913,57,0.999933410538506,2024-05-07 14:54:58.100000
Exit,3,9937,72,0.7015793155744141,2024-05-07 14:55:32.233333
Entry,1,10108,73,0.7738968184370504,2024-05-07 14:55:37.933333
Entry,43,10244,75,0.9327657878602085,2024-05-07 14:55:42.466667
Entry,2,10329,76,0.8236470968172835,2024-05-07 14:55:45.300000
Exit,2,10861,81,0.8668905725570089,2024-05-07 14:56:03.033333
Exit,43,10921,85,0.8793688013239311,2024-05-07 14:56:05.033333
Entry,52,11006,85,0.9302570312135504,2024-05-07 14:56:07.866667
Entry,15,10989,86,0.8531528896185863,2024-05-07 14:56:07.300000
Entry,22,11311,88,0.9812194960140243,2024-05-07 14:56:18.033333
Exit,46,11539,92,0.9208361418408678,2024-05-07 14:56:25.633333
Entry,46,11652,92,0.9374075704122964,2024-05-07 14:56:29.400000
Exit,52,11882,94,0.7625602470774239,2024-05-07 14:56:37.066667
Entry,52,11967,94,0.8005031546020502,2024-05-07 14:56:39.900000
Exit,36,12178,96,0.7196271680944468,2024-05-07 14:56:46.933333
Exit,52,13174,97,0.9150428519837271,2024-05-07 14:57:20.133333
Entry,54,13238,97,0.999933410538506,2024-05-07 14:57:22.266667
Entry,1,13263,98,0.750556728024073,2024-05-07 14:57:23.100000
Exit,46,13210,103,0.732272974825064,2024-05-07 14:57:21.333333
Exit,1,13391,105,0.7769669672716111,2024-05-07 14:57:27.366667
Entry,2,13461,105,0.6924735520819085,2024-05-07 14:57:29.700000
Exit,22,13610,108,0.851301648249834,2024-05-07 14:57:34.666667
Exit,54,13762,111,0.876488036345387,2024-05-07 14:57:39.733333
Entry,42,13830,111,0.9303084888753083,2024-05-07 14:57:42.000000
Entry,11,13960,112,0.9235255286893006,2024-05-07 14:57:46.333333
Entry,21,15040,118,0.980561468965426,2024-05-07 14:58:22.333333
Exit,11,15363,120,0.9817635514801958,2024-05-07 14:58:33.100000
Entry,11,15498,120,0.9844858928244884,2024-05-07 14:58:37.600000
Exit,2,15882,122,0.9532345057035829,2024-05-07 14:58:50.400000
Entry,6,16103,122,0.8427023749314125,2024-05-07 14:58:57.766667
Exit,11,16862,127,0.7267168331828523,2024-05-07 14:59:23.066667
Entry,47,17030,129,0.9861093134886026,2024-05-07 14:59:28.666667
Entry,1,17150,132,0.7750301255881012,2024-05-07 14:59:32.666667
Exit,21,17465,133,0.8263053112114853,2024-05-07 14:59:43.166667
Exit,47,17527,135,0.8090310733853998,2024-05-07 14:59:45.233333
Entry,46,17616,135,0.7732757974399026,2024-05-07 14:59:48.200000
