action,nest,frame_number,track_id,ml_confidence,timestamp
Entry,49,613,1,0.7923292981239959,2024-04-30 15:10:21.433333
Exit,11,2632,2,0.7444988941876295,2024-04-30 15:11:28.733333
Exit,14,2768,4,0.7300938812859278,2024-04-30 15:11:33.266667
Exit,37,2908,5,0.8197577660830976,2024-04-30 15:11:37.933333
Exit,11,3503,7,0.7770050701363153,2024-04-30 15:11:57.766667
Entry,20,6685,21,0.8343364044961035,2024-04-30 15:13:43.833333
Exit,20,6790,27,0.7282677439821184,2024-04-30 15:13:47.333333
Entry,12,7662,34,0.7774495557751047,2024-04-30 15:14:16.400000
Exit,12,8964,38,0.8619511263846124,2024-04-30 15:14:59.800000
Entry,41,10341,46,0.9812797485183722,2024-04-30 15:15:45.700000
Exit,49,11335,47,0.9201479661759281,2024-04-30 15:16:18.833333
Entry,12,15569,49,0.847286645709563,2024-04-30 15:18:39.966667
Exit,16,16783,51,0.8906881497703083,2024-04-30 15:19:20.433333
Exit,12,16796,52,0.8930466073143397,2024-04-30 15:19:20.866667
Entry,12,17434,54,0.8490101599815758,2024-04-30 15:19:42.133333
