action,nest,frame_number,track_id,ml_confidence,timestamp
Exit,1,1170,1,0.9739764993796579,2024-05-03 13:30:39.000000
Exit,14,2441,4,0.7652934959742717,2024-05-03 13:31:21.366667
Exit,21,3124,7,0.9364340991826806,2024-05-03 13:31:44.133333
Entry,12,4371,8,0.9719577459421258,2024-05-03 13:32:25.700000
Exit,12,4533,10,0.7617094160112186,2024-05-03 13:32:31.100000
Entry,11,4587,10,0.964915272690018,2024-05-03 13:32:32.900000
Entry,15,5311,17,0.8110869714895164,2024-05-03 13:32:57.033333
Exit,11,5969,21,0.8861567237379699,2024-05-03 13:33:18.966667
Exit,15,6229,26,0.6761125062478257,2024-05-03 13:33:27.633333
Entry,1,6348,29,0.9555167300764039,2024-05-03 13:33:31.600000
Entry,12,7084,30,0.9446979614876999,2024-05-03 13:33:56.133333
Exit,12,7633,34,0.7699841511718292,2024-05-03 13:34:14.433333
Exit,1,8000,35,0.7912690730640487,2024-05-03 13:34:26.666667
Entry,11,9841,37,0.8625479439449039,2024-05-03 13:35:28.033333
Exit,11,11503,40,0.7247038826960918,2024-05-03 13:36:23.433333
Entry,13,11955,42,0.9363268763477326,2024-05-03 13:36:38.500000
Entry,39,12684,43,0.9440856901801108,2024-05-03 13:37:02.800000
Entry,21,13393,45,0.9812232808036788,2024-05-03 13:37:26.433333
Entry,47,13445,46,0.914004653467722,2024-05-03 13:37:28.166667
Entry,21,14905,50,0.6307000078944681,2024-05-03 13:38:16.833333
Entry,46,14988,52,0.9992868264590261,2024-05-03 13:38:19.600000
Entry,11,15012,53,0.8660028388065847,2024-05-03 13:38:20.400000
Exit,39,15845,55,0.8903567516935685,2024-05-03 13:38:48.166667
Exit,11,16871,63,0.70712373000102,2024-05-03 13:39:22.366667
Exit,46,16951,66,0.9535077383948887,2024-05-03 13:39:25.033333
Exit,21,17610,68,0.8640307830583599,2024-05-03 13:39:47.000000
Entry,39,17888,69,0.989933410538506,2024-05-03 13:39:56.266667
