action,nest,frame_number,track_id,ml_confidence,timestamp
Entry,11,95,1,0.9280699353256462,2024-05-02 19:10:03.166667
Exit,15,1006,3,0.8568962369236955,2024-05-02 19:10:33.533333
Exit,11,1534,12,0.6866968773816271,2024-05-02 19:10:51.133333
Entry,13,2830,13,0.8808699945616759,2024-05-02 19:11:34.333333
Entry,35,3217,16,0.8598026490574704,2024-05-02 19:11:47.233333
Exit,13,3314,17,0.7182786080440436,2024-05-02 19:11:50.466667
Entry,11,4181,22,0.7721385727047619,2024-05-02 19:12:19.366667
Exit,35,5117,24,0.9044590815600678,2024-05-02 19:12:50.566667
Exit,11,5336,25,0.8893067663036244,2024-05-02 19:12:57.866667
Entry,47,10640,27,0.9555167300764037,2024-05-02 19:15:54.666667
Entry,2,14988,33,0.884842667551993,2024-05-02 19:18:19.600000
Exit,2,17452,34,0.7542813571851683,2024-05-02 19:19:41.733333
Exit,55,17562,35,0.6374556094559416,2024-05-02 19:19:45.400000
Entry,55,17597,35,0.7067021729283115,2024-05-02 19:19:46.566667
