action,nest,frame_number,track_id,ml_confidence,timestamp
Exit,55,1085,1,0.7813990517145823,2024-05-21 09:40:36.166667
Entry,10,1143,2,0.6411289893109655,2024-05-21 09:40:38.100000
Entry,28,1159,3,0.9274267500788352,2024-05-21 09:40:38.633333
Entry,10,5239,22,0.9084515512514687,2024-05-21 09:42:54.633333
Entry,28,6600,29,0.9023077404172436,2024-05-21 09:43:40.000000
Entry,6,9961,49,0.9784364349873037,2024-05-21 09:45:32.033333
Exit,6,9984,51,0.8788704144162905,2024-05-21 09:45:32.800000
Entry,10,10043,51,0.9979675985726941,2024-05-21 09:45:34.766667
Entry,28,11374,56,0.9900409374202265,2024-05-21 09:46:19.133333
Exit,10,12937,58,0.8817144354259133,2024-05-21 09:47:11.233333
Entry,17,15301,60,0.9667509225366456,2024-05-21 09:48:30.033333
Exit,17,16676,62,0.9116541154246757,2024-05-21 09:49:15.866667
Entry,17,16770,62,0.8977659380089676,2024-05-21 09:49:19.000000
Entry,10,17391,65,0.8655064569192774,2024-05-21 09:49:39.700000
Exit,28,17374,66,0.9373664614170849,2024-05-21 09:49:39.133333
