action,nest,frame_number,track_id,ml_confidence,timestamp
Exit,15,181,1,0.9210577119410082,2024-05-03 15:10:06.033333
Entry,16,452,2,0.8021775310666652,2024-05-03 15:10:15.066667
Exit,3,461,4,0.9154582148349673,2024-05-03 15:10:15.366667
Exit,11,556,6,0.8968909583556514,2024-05-03 15:10:18.533333
Entry,2,877,7,0.8752501313285306,2024-05-03 15:10:29.233333
Exit,21,1067,9,0.8815073278318176,2024-05-03 15:10:35.566667
Exit,16,1467,10,0.8607956420396609,2024-05-03 15:10:48.900000
Entry,13,1754,12,0.919189173571091,2024-05-03 15:10:58.466667
Exit,13,2672,14,0.780817770920505,2024-05-03 15:11:29.066667
Exit,1,3320,15,0.8260603446129966,2024-05-03 15:11:50.666667
Exit,2,3554,16,0.8552917780362894,2024-05-03 15:11:58.466667
Entry,13,4745,19,0.7683247901125213,2024-05-03 15:12:38.166667
Exit,13,4809,20,0.6638439704635369,2024-05-03 15:12:40.300000
Entry,11,4876,20,0.7913959615400088,2024-05-03 15:12:42.533333
Exit,11,4969,21,0.8421631050407317,2024-05-03 15:12:45.633333
Entry,3,5519,21,0.6056713042316395,2024-05-03 15:13:03.966667
Entry,45,5670,28,0.7189642346376296,2024-05-03 15:13:09.000000
Entry,11,6045,29,0.875911613423718,2024-05-03 15:13:21.500000
Exit,45,6979,31,0.9828537822342344,2024-05-03 15:13:52.633333
Entry,21,7156,32,0.9839851346764371,2024-05-03 15:13:58.533333
Entry,36,7465,33,0.792857826823898,2024-05-03 15:14:08.833333
Exit,3,7822,34,0.8666569402517122,2024-05-03 15:14:20.733333
Entry,2,8383,37,0.8013917916432629,2024-05-03 15:14:39.433333
Exit,11,9811,39,0.8670933371462448,2024-05-03 15:15:27.033333
Entry,46,10802,40,0.9234394564669095,2024-05-03 15:16:00.066667
Exit,21,11224,41,0.7648627256466487,2024-05-03 15:16:14.133333
Exit,46,11550,42,0.9849708331025826,2024-05-03 15:16:25.000000
Entry,44,11872,44,0.9412673865187523,2024-05-03 15:16:35.733333
Exit,44,12278,46,0.9028462747829935,2024-05-03 15:16:49.266667
Entry,45,13351,47,0.9472026409201798,2024-05-03 15:17:25.033333
Exit,45,14377,48,0.770934742634295,2024-05-03 15:17:59.233333
Exit,2,15439,49,0.70779332476315,2024-05-03 15:18:34.633333
Entry,3,16184,50,0.8617145033578508,2024-05-03 15:18:59.466667
Entry,45,17357,55,0.8531944270930758,2024-05-03 15:19:38.566667
Exit,3,17966,59,0.7847115355537084,2024-05-03 15:19:58.866667
