action,nest,frame_number,track_id,ml_confidence,timestamp
Exit,21,3035,2,0.7975442283758717,2024-05-07 13:11:41.166667
Entry,1,3856,13,0.9508735367339373,2024-05-07 13:12:08.533333
Exit,1,4195,19,0.897507835446503,2024-05-07 13:12:19.833333
Entry,1,5794,21,0.9505806638941964,2024-05-07 13:13:13.133333
Exit,1,5960,28,0.8016978366774812,2024-05-07 13:13:18.666667
Entry,1,6125,36,0.9675423218101539,2024-05-07 13:13:24.166667
Entry,11,6303,46,0.8167930166630653,2024-05-07 13:13:30.100000
Exit,1,6320,48,0.8202035152030054,2024-05-07 13:13:30.666667
Exit,16,7755,51,0.6476828801045009,2024-05-07 13:14:18.500000
Exit,16,7897,52,0.7726045519335817,2024-05-07 13:14:23.233333
Entry,11,8052,52,0.9162064505449729,2024-05-07 13:14:28.400000
Exit,16,7994,56,0.8599942296438553,2024-05-07 13:14:26.466667
Entry,16,8009,56,0.7709250059017327,2024-05-07 13:14:26.966667
Exit,16,9249,61,0.8613404736763997,2024-05-07 13:15:08.300000
Entry,14,9519,61,0.7335083338689963,2024-05-07 13:15:17.300000
Exit,11,9526,66,0.8622436736052773,2024-05-07 13:15:17.533333
Exit,14,10241,69,0.9579970009575479,2024-05-07 13:15:41.366667
Entry,14,10332,69,0.9658883318488786,2024-05-07 13:15:44.400000
Entry,46,16983,74,0.9142429370119511,2024-05-07 13:19:26.100000
