action,nest,frame_number,track_id,ml_confidence,timestamp
Exit,36,5038,12,0.6292980644769801,2024-05-06 11:12:47.933333
Exit,36,5311,13,0.6627886842795411,2024-05-06 11:12:57.033333
Exit,36,5709,14,0.6513018925799896,2024-05-06 11:13:10.300000
Exit,36,6294,15,0.6561178948640599,2024-05-06 11:13:29.800000
Exit,36,7150,17,0.6862052521179721,2024-05-06 11:13:58.333333
Entry,36,7231,17,0.6123207027561608,2024-05-06 11:14:01.033333
Exit,36,7291,18,0.6535734927088548,2024-05-06 11:14:03.033333
Exit,36,7496,19,0.6926129057845484,2024-05-06 11:14:09.866667
Entry,36,7594,19,0.6220140707084514,2024-05-06 11:14:13.133333
Entry,21,12081,22,0.6081376588613371,2024-05-06 11:16:42.700000
Exit,21,12761,23,0.6314993492829545,2024-05-06 11:17:05.366667
Exit,21,14319,24,0.6836893382518842,2024-05-06 11:17:57.300000
Entry,21,14441,24,0.6098047888900727,2024-05-06 11:18:01.366667
Exit,13,16190,39,0.6520811288204057,2024-05-06 11:18:59.666667
Exit,21,16236,44,0.6767208836643538,2024-05-06 11:19:01.200000
Entry,21,16256,44,0.609407762873971,2024-05-06 11:19:01.866667
Exit,21,16259,47,0.8406570132122184,2024-05-06 11:19:01.966667
Entry,21,16274,47,0.7515877894700956,2024-05-06 11:19:02.466667
Exit,13,16617,48,0.6943703856599539,2024-05-06 11:19:13.900000
Entry,13,16781,48,0.6104858362981426,2024-05-06 11:19:19.366667
Exit,13,17168,49,0.6789892858444331,2024-05-06 11:19:32.266667
Entry,13,17312,49,0.6051047364826219,2024-05-06 11:19:37.066667
