action,nest,frame_number,track_id,ml_confidence,timestamp
Entry,40,3136,12,0.807824158047238,2024-05-01 16:51:44.533333
Exit,40,3482,13,0.6167678249547989,2024-05-01 16:51:56.066667
Exit,59,3619,16,0.7789936845367127,2024-05-01 16:52:00.633333
Entry,35,3829,18,0.8474222486009397,2024-05-01 16:52:07.633333
Exit,35,6600,25,0.7937457948639467,2024-05-01 16:53:40.000000
Entry,15,7198,29,0.7577793310359345,2024-05-01 16:53:59.933333
Entry,45,7782,32,0.9593834469233375,2024-05-01 16:54:19.400000
Entry,15,8743,40,0.821187857578649,2024-05-01 16:54:51.433333
Exit,15,9552,49,0.8233943197824527,2024-05-01 16:55:18.400000
Exit,45,11412,62,0.8412701396937406,2024-05-01 16:56:20.400000
Entry,44,15868,82,0.9598236932523075,2024-05-01 16:58:48.933333
Entry,13,17863,99,0.8923346542646469,2024-05-01 16:59:55.433333
