action,nest,frame_number,track_id,ml_confidence,timestamp
Exit,22,203,4,0.6188101584975138,2024-05-08 15:20:07.766667
Exit,9,308,6,0.8406570132122184,2024-05-08 15:20:11.266667
Entry,9,323,6,0.7515877894700956,2024-05-08 15:20:11.766667
Exit,9,428,10,0.7034836296498314,2024-05-08 15:20:15.266667
Entry,35,705,39,0.8333821034144513,2024-05-08 15:20:24.500000
Entry,25,3489,62,0.8952027733138554,2024-05-08 15:21:57.300000
Exit,25,4260,72,0.779549158527,2024-05-08 15:22:23.000000
Entry,26,4400,72,0.7416732833129429,2024-05-08 15:22:27.666667
Exit,35,4676,79,0.8504663829320048,2024-05-08 15:22:36.866667
Exit,9,5848,93,0.893525472409879,2024-05-08 15:23:15.933333
Entry,33,5919,94,0.9872485856357823,2024-05-08 15:23:18.300000
Exit,11,6276,99,0.6258865231183666,2024-05-08 15:23:30.200000
Entry,33,6574,106,0.9401678473200897,2024-05-08 15:23:40.133333
Exit,33,6976,111,0.6784292947721,2024-05-08 15:23:53.533333
Entry,37,7338,119,0.989933410538506,2024-05-08 15:24:05.600000
Entry,1,7437,120,0.9157324506949908,2024-05-08 15:24:08.900000
Exit,37,10312,133,0.9178144176252019,2024-05-08 15:25:44.733333
Entry,33,12761,140,0.9677529618395748,2024-05-08 15:27:06.366667
Exit,33,13126,143,0.8894634716767933,2024-05-08 15:27:18.533333
Entry,36,13261,143,0.8069018755329448,2024-05-08 15:27:23.033333
Entry,28,14141,149,0.9966476962527918,2024-05-08 15:27:52.366667
Exit,28,14476,152,0.7432835810930561,2024-05-08 15:28:03.533333
Entry,28,14599,152,0.7298869699068175,2024-05-08 15:28:07.633333
Entry,9,15228,158,0.8862898522601168,2024-05-08 15:28:28.600000
Exit,9,15376,161,0.6644285052467945,2024-05-08 15:28:33.533333
Entry,9,15631,161,0.6277461797748416,2024-05-08 15:28:42.033333
Exit,1,15446,162,0.8601883080338173,2024-05-08 15:28:35.866667
Exit,9,15738,164,0.7069929688044952,2024-05-08 15:28:45.600000
Entry,9,15929,164,0.6954524148638384,2024-05-08 15:28:51.966667
Entry,34,17465,169,0.7985520229060539,2024-05-08 15:29:43.166667
Exit,34,17939,172,0.955616029456482,2024-05-08 15:29:58.966667
