action,nest,frame_number,track_id,ml_confidence,timestamp
Entry,28,671,3,0.8765219205346633,2024-05-23 18:30:22.366667
Exit,28,7195,13,0.936675888384293,2024-05-23 18:33:59.833333
Exit,59,8719,16,0.6616616485087674,2024-05-23 18:34:50.633333
Entry,59,8760,16,0.7315541216270469,2024-05-23 18:34:52.000000
Entry,9,10950,18,0.9973210144932142,2024-05-23 18:36:05.000000
Exit,59,11399,21,0.6249653238297403,2024-05-23 18:36:19.966667
Entry,59,11437,21,0.6914895459578176,2024-05-23 18:36:21.233333
Exit,9,14506,25,0.8969898207134973,2024-05-23 18:38:03.533333
Entry,25,16121,26,0.8026138982370167,2024-05-23 18:38:57.366667
Exit,25,16424,27,0.9492378319580603,2024-05-23 18:39:07.466667
Entry,28,16490,27,0.999933410538506,2024-05-23 18:39:09.666667
