action,nest,frame_number,track_id,ml_confidence,timestamp
Exit,35,551,4,0.948296859612451,2024-05-02 18:20:19.366667
Entry,36,867,6,0.9801075268817203,2024-05-02 18:20:29.900000
Exit,1,1229,13,0.8445358143565196,2024-05-02 18:20:41.966667
Exit,36,1452,16,0.8822628556069109,2024-05-02 18:20:49.400000
Entry,41,1966,19,0.9513958904520279,2024-05-02 18:21:06.533333
Exit,41,4318,21,0.6950038722513433,2024-05-02 18:22:24.933333
Entry,38,4583,24,0.9580364345099014,2024-05-02 18:22:33.766667
Entry,47,4719,25,0.8715755842407868,2024-05-02 18:22:38.300000
Exit,38,4765,26,0.828566759294593,2024-05-02 18:22:39.833333
Entry,38,4880,26,0.8565267813695466,2024-05-02 18:22:43.666667
Exit,38,5065,28,0.9191014615146323,2024-05-02 18:22:49.833333
Entry,35,5172,28,0.8956244435244051,2024-05-02 18:22:53.400000
Exit,47,5308,32,0.96317709375185,2024-05-02 18:22:57.933333
Entry,48,5632,35,0.9160201080753828,2024-05-02 18:23:08.733333
Exit,35,5909,37,0.9380913414183066,2024-05-02 18:23:17.966667
Entry,35,6569,59,0.9628176939907606,2024-05-02 18:23:39.966667
Entry,45,6774,64,0.8569147926474706,2024-05-02 18:23:46.800000
Entry,13,7518,69,0.7502577405257422,2024-05-02 18:24:11.600000
Entry,41,7668,73,0.6903872435746728,2024-05-02 18:24:16.600000
Exit,13,9197,75,0.8742347969323334,2024-05-02 18:25:07.566667
Exit,45,9245,76,0.9709574388115754,2024-05-02 18:25:09.166667
Entry,12,10168,79,0.9386578277257763,2024-05-02 18:25:39.933333
Exit,12,11321,85,0.916027629308466,2024-05-02 18:26:18.366667
Entry,12,11406,85,0.9155077028829602,2024-05-02 18:26:21.200000
Exit,12,13722,89,0.7610694455697308,2024-05-02 18:27:38.400000
Exit,59,13739,90,0.8064671491061898,2024-05-02 18:27:38.966667
Entry,59,13754,90,0.7232033440832789,2024-05-02 18:27:39.466667
Exit,21,15948,96,0.8016197229610796,2024-05-02 18:28:52.600000
Entry,1,17371,100,0.9133340349017591,2024-05-02 18:29:40.033333
