action,nest,frame_number,track_id,ml_confidence,timestamp
Exit,16,1394,2,0.8406570132122184,2024-05-31 10:40:46.466667
Entry,16,1409,2,0.7515877894700956,2024-05-31 10:40:46.966667
Exit,6,2266,4,0.8639427274979325,2024-05-31 10:41:15.533333
Entry,6,2281,4,0.7748735037558099,2024-05-31 10:41:16.033333
Exit,6,2908,7,0.8599942296438553,2024-05-31 10:41:36.933333
Entry,6,2923,7,0.7709250059017327,2024-05-31 10:41:37.433333
Exit,6,11380,22,0.8113253775748938,2024-05-31 10:46:19.333333
Entry,6,11395,22,0.7232033440832789,2024-05-31 10:46:19.833333
Exit,6,13502,24,0.8639427274979325,2024-05-31 10:47:30.066667
Entry,6,13517,24,0.7748735037558099,2024-05-31 10:47:30.566667
