action,nest,frame_number,track_id,ml_confidence,timestamp
Entry,15,630,8,0.7214837341901863,2024-05-20 16:10:21.000000
Exit,15,676,16,0.7800738746392308,2024-05-20 16:10:22.533333
Entry,13,883,21,0.7483675478717694,2024-05-20 16:10:29.433333
Exit,10,1001,31,0.8773156894784109,2024-05-20 16:10:33.366667
Exit,13,1059,33,0.7640469439719857,2024-05-20 16:10:35.300000
Entry,1,1131,33,0.772798049602946,2024-05-20 16:10:37.700000
Exit,1,1717,37,0.729418444788144,2024-05-20 16:10:57.233333
Entry,46,1872,39,0.8155846929155152,2024-05-20 16:11:02.400000
Exit,46,2090,47,0.7234355425933963,2024-05-20 16:11:09.666667
Entry,9,2390,53,0.9996366363449576,2024-05-20 16:11:19.666667
Exit,16,4889,71,0.6908547272856201,2024-05-20 16:12:42.966667
Entry,30,5014,78,0.8583224183029423,2024-05-20 16:12:47.133333
Exit,30,5394,87,0.7363044252548536,2024-05-20 16:12:59.800000
Entry,12,5466,87,0.7709228518406538,2024-05-20 16:13:02.200000
Exit,12,5640,96,0.6090243255655517,2024-05-20 16:13:08.000000
Exit,9,5724,105,0.7770873550019938,2024-05-20 16:13:10.800000
Entry,3,5866,113,0.8747137422450136,2024-05-20 16:13:15.533333
Exit,3,6612,151,0.7797022961865672,2024-05-20 16:13:40.400000
Entry,11,7023,169,0.9710487010899971,2024-05-20 16:13:54.100000
Exit,11,8652,171,0.790127187839643,2024-05-20 16:14:48.400000
Entry,10,10493,174,0.9946903997858177,2024-05-20 16:15:49.766667
Exit,18,10457,175,0.6332870852733824,2024-05-20 16:15:48.566667
Entry,7,14735,183,0.8724376481047115,2024-05-20 16:18:11.166667
Exit,7,17105,192,0.8070123890366756,2024-05-20 16:19:30.166667
