action,nest,frame_number,track_id,ml_confidence,timestamp
Exit,29,99,1,0.9736509307826802,2024-05-24 08:20:03.300000
Entry,23,3090,3,0.8635379834255086,2024-05-24 08:21:43.000000
Exit,23,3149,4,0.9289599181886422,2024-05-24 08:21:44.966667
Entry,26,3205,4,0.9525574245612932,2024-05-24 08:21:46.833333
Exit,9,4526,8,0.6437831267151897,2024-05-24 08:22:30.866667
Entry,27,5336,11,0.7577169667876349,2024-05-24 08:22:57.866667
Exit,9,5875,12,0.8704076468621761,2024-05-24 08:23:15.833333
Exit,27,5975,16,0.9223360440736589,2024-05-24 08:23:19.166667
Entry,59,6568,17,0.80056124896885,2024-05-24 08:23:38.933333
Exit,20,7634,20,0.8220089460053969,2024-05-24 08:24:14.466667
Entry,20,12017,25,0.92280055075626,2024-05-24 08:26:40.566667
Exit,20,12493,26,0.8030527844980304,2024-05-24 08:26:56.433333
Entry,25,16366,27,0.7903694070525757,2024-05-24 08:29:05.533333
Exit,25,16674,28,0.8586074254496949,2024-05-24 08:29:15.800000
Entry,28,16733,28,0.9949871739793662,2024-05-24 08:29:17.766667
Exit,28,17603,30,0.8535017835392752,2024-05-24 08:29:46.766667
