action,nest,frame_number,track_id,ml_confidence,timestamp
Entry,20,2027,4,0.9960011121733118,2024-05-23 16:31:08.566667
Exit,20,2940,7,0.8298285831294389,2024-05-23 16:31:39.000000
Entry,20,3161,7,0.8209685738576649,2024-05-23 16:31:46.366667
Exit,60,3158,22,0.6782795645289589,2024-05-23 16:31:46.266667
Entry,60,3190,22,0.7542404137156146,2024-05-23 16:31:47.333333
Exit,60,3473,23,0.7234753979441265,2024-05-23 16:31:56.766667
Entry,28,3734,24,0.8973615038581038,2024-05-23 16:32:05.466667
Exit,20,4148,25,0.8270227354971803,2024-05-23 16:32:19.266667
Entry,7,4554,40,0.9462351750099203,2024-05-23 16:32:32.800000
Exit,7,5558,41,0.9301496291401473,2024-05-23 16:33:06.266667
Entry,7,5687,41,0.9397014823049037,2024-05-23 16:33:10.566667
Exit,7,6391,45,0.8658988265769838,2024-05-23 16:33:34.033333
Entry,47,7604,61,0.9354007844721477,2024-05-23 16:34:14.466667
Exit,28,7930,64,0.9399871789788456,2024-05-23 16:34:25.333333
Exit,47,8210,65,0.8938426531891847,2024-05-23 16:34:34.666667
Entry,26,8447,69,0.9666476962527918,2024-05-23 16:34:42.566667
Entry,30,9403,74,0.9754210295861252,2024-05-23 16:35:14.433333
Exit,30,9487,80,0.8273089792511071,2024-05-23 16:35:17.233333
Entry,19,9595,80,0.9856120223005607,2024-05-23 16:35:20.833333
Exit,19,10102,82,0.8354408867042558,2024-05-23 16:35:37.733333
Entry,2,10306,82,0.9401960869741492,2024-05-23 16:35:44.533333
Exit,2,11029,88,0.89142508479577,2024-05-23 16:36:08.633333
Entry,15,12402,105,0.9461659075815408,2024-05-23 16:36:54.400000
Exit,15,12492,108,0.8521399897040689,2024-05-23 16:36:57.400000
Entry,6,12581,108,0.9241594794278284,2024-05-23 16:37:00.366667
Exit,6,13085,110,0.8037977137221342,2024-05-23 16:37:17.166667
Exit,30,15158,140,0.7351777063341776,2024-05-23 16:38:26.266667
Entry,9,15275,140,0.9288027205485863,2024-05-23 16:38:30.166667
Entry,8,15887,151,0.8926161875915309,2024-05-23 16:38:50.566667
Exit,8,15959,153,0.8166140555660065,2024-05-23 16:38:52.966667
Entry,46,17081,158,0.8526618164718301,2024-05-23 16:39:30.366667
Exit,46,17527,161,0.7701029959446113,2024-05-23 16:39:45.233333
