action,nest,frame_number,track_id,ml_confidence,timestamp
Exit,13,410,1,0.7015667654120621,2024-05-03 10:30:13.666667
Exit,1,1631,3,0.6751233369744392,2024-05-03 10:30:54.366667
Entry,11,3366,5,0.8739965375566011,2024-05-03 10:31:52.200000
Exit,11,9072,6,0.9082224340675757,2024-05-03 10:35:02.400000
Entry,47,10213,8,0.8888411353066311,2024-05-03 10:35:40.433333
Exit,47,10786,9,0.668573188565439,2024-05-03 10:35:59.533333
Entry,46,11332,11,0.9926991983987145,2024-05-03 10:36:17.733333
Entry,11,13547,13,0.7701148833828849,2024-05-03 10:37:31.566667
Exit,46,13947,16,0.9817396892397428,2024-05-03 10:37:44.900000
Exit,11,14657,18,0.8961530284064319,2024-05-03 10:38:08.566667
