action,nest,frame_number,track_id,ml_confidence,timestamp
Exit,10,344,1,0.8938815974236997,2024-05-20 13:20:11.466667
Entry,10,550,2,0.9020090729805491,2024-05-20 13:20:18.333333
Exit,21,547,4,0.7037965182731272,2024-05-20 13:20:18.233333
Entry,21,752,4,0.7909392334390983,2024-05-20 13:20:25.066667
Entry,20,1211,8,0.7679028481745115,2024-05-20 13:20:40.366667
Exit,10,1121,9,0.8518402655284657,2024-05-20 13:20:37.366667
Entry,10,1389,13,0.9168218125960061,2024-05-20 13:20:46.300000
Exit,21,2036,15,0.8139182023829774,2024-05-20 13:21:07.866667
Exit,10,2121,17,0.7277118808641455,2024-05-20 13:21:10.700000
Entry,23,2468,24,0.9930652077735291,2024-05-20 13:21:22.266667
Exit,23,3552,26,0.8659403399573926,2024-05-20 13:21:58.400000
Entry,6,3994,31,0.7620920978852024,2024-05-20 13:22:13.133333
Exit,20,5174,32,0.933417392114321,2024-05-20 13:22:52.466667
Exit,6,5601,33,0.8340722220849723,2024-05-20 13:23:06.700000
Entry,9,5791,34,0.8965888338586713,2024-05-20 13:23:13.033333
Exit,2,6673,37,0.8639427274979325,2024-05-20 13:23:42.433333
Entry,2,6688,37,0.7748735037558099,2024-05-20 13:23:42.933333
Entry,9,8269,51,0.9797322170232721,2024-05-20 13:24:35.633333
Entry,10,8847,57,0.7836271775107108,2024-05-20 13:24:54.900000
Entry,20,9124,59,0.9996366363449576,2024-05-20 13:25:04.133333
Entry,10,10449,66,0.8144927855876353,2024-05-20 13:25:48.300000
Exit,10,10604,69,0.7160396900208351,2024-05-20 13:25:53.466667
Exit,10,11441,70,0.9678132213553233,2024-05-20 13:26:21.366667
Entry,10,11677,71,0.9142735523830555,2024-05-20 13:26:29.233333
Exit,20,13600,96,0.6500334220627082,2024-05-20 13:27:33.333333
Entry,3,14200,98,0.8919285339048657,2024-05-20 13:27:53.333333
Exit,3,15020,101,0.836037181458652,2024-05-20 13:28:20.666667
Entry,6,15493,110,0.7976210581440923,2024-05-20 13:28:36.433333
Exit,6,15571,112,0.8899721639373154,2024-05-20 13:28:39.033333
Entry,20,16561,126,0.8380612497406146,2024-05-20 13:29:12.033333
Entry,4,16677,135,0.9394384742902328,2024-05-20 13:29:15.900000
Exit,4,17371,138,0.8422748828980775,2024-05-20 13:29:39.033333
Entry,9,17466,143,0.8322176540346383,2024-05-20 13:29:42.200000
