action,nest,frame_number,track_id,ml_confidence,timestamp
Exit,5,40,1,0.7851555821582459,2024-05-01 18:30:01.333333
Exit,14,549,3,0.7310743699842039,2024-05-01 18:30:18.300000
Exit,45,1262,14,0.9770441719501151,2024-05-01 18:30:42.066667
Entry,15,5476,56,0.9940191007186168,2024-05-01 18:33:02.533333
Exit,14,6990,67,0.8485360217718438,2024-05-01 18:33:53.000000
Entry,15,7932,75,0.8531528896185863,2024-05-01 18:34:24.400000
Entry,1,8168,77,0.8709676950582939,2024-05-01 18:34:32.266667
Entry,13,9701,83,0.9699288290271183,2024-05-01 18:35:23.366667
Exit,13,9991,85,0.8206215111019866,2024-05-01 18:35:33.033333
Entry,15,10179,86,0.9519115149153836,2024-05-01 18:35:39.300000
Entry,44,11126,91,0.9658194923795557,2024-05-01 18:36:10.866667
Exit,15,11771,92,0.7560971903743301,2024-05-01 18:36:32.366667
Exit,15,12834,95,0.8408872578694158,2024-05-01 18:37:07.800000
Entry,13,13258,97,0.9612481227296401,2024-05-01 18:37:21.933333
Exit,13,13884,99,0.636403649823496,2024-05-01 18:37:42.800000
Entry,14,14069,100,0.9174223876094659,2024-05-01 18:37:48.966667
Entry,1,15131,109,0.8966464851348219,2024-05-01 18:38:24.366667
Entry,11,16108,115,0.9451512949540251,2024-05-01 18:38:56.933333
Exit,11,16274,120,0.8370319879377278,2024-05-01 18:39:02.466667
Entry,11,16413,120,0.850386393407065,2024-05-01 18:39:07.100000
Exit,11,16476,123,0.822068400735461,2024-05-01 18:39:09.200000
Entry,36,16676,126,0.9755025188934842,2024-05-01 18:39:15.866667
Entry,47,17185,128,0.9533340349017593,2024-05-01 18:39:32.833333
Exit,36,17803,130,0.9241659830928923,2024-05-01 18:39:53.433333
