action,nest,frame_number,track_id,ml_confidence,timestamp
Entry,45,1009,2,0.6185031787023346,2024-05-01 16:10:33.633333
Entry,39,2583,26,0.8576080999200447,2024-05-01 16:11:26.100000
Exit,30,4895,53,0.6835819283800837,2024-05-01 16:12:43.166667
Entry,58,4951,53,0.7801098139121065,2024-05-01 16:12:45.033333
Entry,46,8744,64,0.9226865206415886,2024-05-01 16:14:51.466667
Exit,39,8938,71,0.981153506063912,2024-05-01 16:14:57.933333
Entry,4,9763,73,0.8217356511059002,2024-05-01 16:15:25.433333
Exit,46,11272,79,0.8926583622467033,2024-05-01 16:16:15.733333
Entry,15,12965,84,0.9458662195332829,2024-05-01 16:17:12.166667
Exit,15,14175,86,0.9025350429219321,2024-05-01 16:17:52.500000
Entry,15,14259,86,0.9227328057325981,2024-05-01 16:17:55.300000
Entry,45,15102,90,0.8777159822939218,2024-05-01 16:18:23.400000
Exit,29,16040,102,0.8208807268631986,2024-05-01 16:18:54.666667
Exit,16,17217,106,0.6271114537210284,2024-05-01 16:19:33.900000
Entry,16,17292,106,0.6304664282484168,2024-05-01 16:19:36.400000
Exit,45,17457,110,0.8810117628667782,2024-05-01 16:19:41.900000
