action,nest,frame_number,track_id,ml_confidence,timestamp
Exit,22,1426,1,0.7160146344656101,2024-05-26 16:50:48.533333
Entry,9,2256,2,0.7607164012652669,2024-05-26 16:51:16.200000
Entry,22,4461,5,0.8286798279554849,2024-05-26 16:52:29.700000
Exit,22,6677,8,0.7336777280394453,2024-05-26 16:53:43.566667
Entry,21,9999,10,0.82834108192827,2024-05-26 16:55:34.300000
Exit,21,10177,11,0.8578813742561099,2024-05-26 16:55:40.233333
Entry,22,10250,11,0.9545123264982788,2024-05-26 16:55:42.666667
Exit,22,12081,12,0.7396880505354428,2024-05-26 16:56:43.700000
Entry,21,14927,14,0.9514174338330672,2024-05-26 16:58:18.566667
Exit,21,15068,16,0.9034042602194852,2024-05-26 16:58:23.266667
Entry,22,15138,16,0.962656269252697,2024-05-26 16:58:25.600000
Exit,22,16969,18,0.7907342958359952,2024-05-26 16:59:26.633333
