action,nest,frame_number,track_id,ml_confidence,timestamp
Exit,27,4380,7,0.6865294945049968,2024-05-24 15:12:27.000000
Entry,59,5645,10,0.7816545984530392,2024-05-24 15:13:09.166667
Entry,24,7316,13,0.8927924699602571,2024-05-24 15:14:04.866667
Exit,59,9061,24,0.8948549823159283,2024-05-24 15:15:03.033333
Exit,59,13539,38,0.8142796849687997,2024-05-24 15:17:32.300000
Entry,59,13596,38,0.8525116358136539,2024-05-24 15:17:34.200000
Exit,20,14232,39,0.9989570274570809,2024-05-24 15:17:55.400000
Entry,26,15199,40,0.7927529579999635,2024-05-24 15:18:27.633333
Exit,26,15988,41,0.7655134415191757,2024-05-24 15:18:53.933333
Exit,59,16139,43,0.8336692041168091,2024-05-24 15:18:58.966667
