action,nest,frame_number,track_id,ml_confidence,timestamp
Exit,10,4967,5,0.7333200806847816,2024-05-23 12:52:46.566667
Entry,10,5074,5,0.7216915186536891,2024-05-23 12:52:50.133333
Entry,9,6549,93,0.8725864314615375,2024-05-23 12:53:39.300000
Exit,9,8941,100,0.8402595579635875,2024-05-23 12:54:59.033333
Exit,58,9908,101,0.7228406747948671,2024-05-23 12:55:31.266667
Entry,20,10319,102,0.8974369558896929,2024-05-23 12:55:44.966667
Entry,9,11925,106,0.9475142616086822,2024-05-23 12:56:38.500000
Exit,9,12958,111,0.8210221433124352,2024-05-23 12:57:12.933333
Exit,20,13505,113,0.9481262699255731,2024-05-23 12:57:31.166667
Entry,29,16216,115,0.9966476962527918,2024-05-23 12:59:01.533333
Entry,9,17402,116,0.9257267175970424,2024-05-23 12:59:41.066667
