action,nest,frame_number,track_id,ml_confidence,timestamp
Entry,16,1330,26,0.974050467807801,2024-04-30 12:30:45.333333
Exit,16,1406,28,0.7324194060363971,2024-04-30 12:30:47.866667
Entry,47,3700,43,0.7560417098140287,2024-04-30 12:32:04.333333
Exit,14,4669,46,0.7320137187600078,2024-04-30 12:32:36.633333
Exit,47,6949,48,0.8700629103890702,2024-04-30 12:33:52.633333
Exit,31,9398,65,0.8915282488316488,2024-04-30 12:35:14.266667
Entry,16,14497,97,0.989933410538506,2024-04-30 12:38:04.233333
Entry,13,16697,107,0.9691060282492227,2024-04-30 12:39:17.566667
Exit,13,16777,108,0.8474928628763153,2024-04-30 12:39:20.233333
Entry,20,16991,108,0.856451883184993,2024-04-30 12:39:27.366667
Exit,16,17831,112,0.916669570141289,2024-04-30 12:39:55.366667
