action,nest,frame_number,track_id,ml_confidence,timestamp
Entry,3,3745,37,0.7564475559983777,2024-05-08 10:52:04.833333
Exit,3,3827,53,0.65430101819199,2024-05-08 10:52:07.566667
Entry,3,4011,53,0.6127549928653852,2024-05-08 10:52:13.700000
Exit,3,4043,60,0.65418391595199,2024-05-08 10:52:14.766667
Exit,3,4559,64,0.8519325323378333,2024-05-08 10:52:31.966667
Entry,6,5753,73,0.9211853129228679,2024-05-08 10:53:11.766667
Entry,4,7156,81,0.8935945952480311,2024-05-08 10:53:58.533333
Entry,3,10351,92,0.8082859099001781,2024-05-08 10:55:45.033333
Exit,3,10410,114,0.6257266165733661,2024-05-08 10:55:47.000000
Exit,3,11307,136,0.6792606068283007,2024-05-08 10:56:16.900000
Entry,21,12617,139,0.9524573464938357,2024-05-08 10:57:00.566667
Exit,21,13795,143,0.7073545067771438,2024-05-08 10:57:39.833333
Entry,3,15811,153,0.748637784993202,2024-05-08 10:58:47.033333
Exit,3,16348,181,0.6712357399575837,2024-05-08 10:59:04.933333
Entry,3,16480,181,0.6196897146309789,2024-05-08 10:59:09.333333
Exit,3,16508,207,0.8589751525433659,2024-05-08 10:59:10.266667
Exit,4,17061,213,0.9208025178872207,2024-05-08 10:59:28.700000
