action,nest,frame_number,track_id,ml_confidence,timestamp
Entry,59,4341,1,0.6159643901826243,2024-05-24 16:02:24.700000
Entry,25,5644,3,0.6152965238105598,2024-05-24 16:03:08.133333
Exit,25,6508,6,0.750769333938391,2024-05-24 16:03:36.933333
Exit,59,6913,7,0.9216226003524092,2024-05-24 16:03:50.433333
Exit,27,9743,28,0.6430217067302434,2024-05-24 16:05:24.766667
Entry,27,10053,28,0.6644019294885148,2024-05-24 16:05:35.100000
Entry,59,9978,64,0.6566499550014084,2024-05-24 16:05:32.600000
Exit,27,10116,65,0.750338616995966,2024-05-24 16:05:37.200000
Exit,59,13419,68,0.926854435778053,2024-05-24 16:07:27.300000
Entry,22,13786,70,0.8415219273900496,2024-05-24 16:07:39.533333
Exit,22,13819,72,0.7268387582779596,2024-05-24 16:07:40.633333
Entry,22,14183,72,0.7173906449457984,2024-05-24 16:07:52.766667
Exit,22,14217,73,0.7067849565787063,2024-05-24 16:07:53.900000
Entry,22,14496,73,0.6851563945476137,2024-05-24 16:08:03.200000
Exit,22,14605,74,0.8132106900335048,2024-05-24 16:08:06.833333
