action,nest,frame_number,track_id,ml_confidence,timestamp
Exit,13,1284,5,0.9471508974831473,2024-05-06 16:00:42.800000
Entry,13,1370,5,0.9675714132817119,2024-05-06 16:00:45.666667
Entry,45,1813,6,0.8593884031428377,2024-05-06 16:01:00.433333
Exit,13,3038,9,0.7842163318084633,2024-05-06 16:01:41.266667
Exit,45,3975,13,0.8861935262508441,2024-05-06 16:02:12.500000
Exit,11,6051,17,0.8495954761163895,2024-05-06 16:03:21.700000
Exit,21,6101,18,0.8636783127993529,2024-05-06 16:03:23.366667
Entry,21,6103,18,0.7982188408840929,2024-05-06 16:03:23.433333
Entry,39,6168,19,0.9889447924519752,2024-05-06 16:03:25.600000
Exit,54,6184,23,0.6787975753629883,2024-05-06 16:03:26.133333
Entry,45,7982,30,0.9029037067282921,2024-05-06 16:04:26.066667
Entry,15,8990,31,0.9267292805229626,2024-05-06 16:04:59.666667
Exit,39,9021,34,0.961073632761677,2024-05-06 16:05:00.700000
Entry,1,13718,74,0.8292622296591895,2024-05-06 16:07:37.266667
Entry,35,14848,78,0.9012856350010139,2024-05-06 16:08:14.933333
Exit,35,16193,82,0.6938505865437625,2024-05-06 16:08:59.766667
Exit,1,16204,83,0.954155610830977,2024-05-06 16:09:00.133333
Entry,11,16363,84,0.7819432537833495,2024-05-06 16:09:05.433333
Entry,45,16578,87,0.8942005426957376,2024-05-06 16:09:12.600000
