action,nest,frame_number,track_id,ml_confidence,timestamp
Exit,40,318,8,0.6619837194924548,2024-05-30 09:50:11.600000
Entry,40,437,8,0.6942256083992601,2024-05-30 09:50:15.566667
Exit,40,1359,30,0.65595899532648,2024-05-30 09:50:46.300000
Exit,40,1809,38,0.6776710136054322,2024-05-30 09:51:01.300000
Exit,40,2905,58,0.7453412713388353,2024-05-30 09:51:37.833333
Exit,40,3288,64,0.6068447958005757,2024-05-30 09:51:50.600000
Entry,40,3406,64,0.6144162578750865,2024-05-30 09:51:54.533333
Exit,40,3881,69,0.8234967763994168,2024-05-30 09:52:10.366667
Entry,40,3994,69,0.8367824906851311,2024-05-30 09:52:14.133333
Exit,40,4058,73,0.8639427274979325,2024-05-30 09:52:16.266667
Entry,40,4073,73,0.7748735037558099,2024-05-30 09:52:16.766667
Exit,40,4121,74,0.8113253775748938,2024-05-30 09:52:18.366667
Entry,40,4136,74,0.7232033440832789,2024-05-30 09:52:18.866667
Exit,40,4390,77,0.8113253775748938,2024-05-30 09:52:27.333333
Entry,40,4405,77,0.7232033440832789,2024-05-30 09:52:27.833333
Exit,40,4961,78,0.6030136596007778,2024-05-30 09:52:46.366667
Exit,40,6085,82,0.6093627272837483,2024-05-30 09:53:23.833333
Exit,40,6129,83,0.6023546403557638,2024-05-30 09:53:25.300000
Exit,40,6289,87,0.6776710136054322,2024-05-30 09:53:30.633333
Exit,40,6402,89,0.8188417410267804,2024-05-30 09:53:34.400000
Exit,40,7040,98,0.736268574581042,2024-05-30 09:53:55.666667
Entry,40,7055,98,0.6530047695581311,2024-05-30 09:53:56.166667
Exit,40,7272,99,0.7335658658341826,2024-05-30 09:54:03.400000
Entry,18,7371,99,0.9640522648083625,2024-05-30 09:54:06.700000
Exit,40,7295,101,0.8636783127993529,2024-05-30 09:54:04.166667
Entry,40,7297,101,0.7982188408840929,2024-05-30 09:54:04.233333
Exit,40,8748,106,0.7122828843295903,2024-05-30 09:54:52.600000
Exit,40,8800,107,0.6776710136054322,2024-05-30 09:54:54.333333
Exit,40,8888,108,0.8113253775748938,2024-05-30 09:54:57.266667
Entry,40,8903,108,0.7232033440832789,2024-05-30 09:54:57.766667
Exit,40,8934,109,0.7670527912155929,2024-05-30 09:54:58.800000
Exit,40,9112,113,0.8064671491061898,2024-05-30 09:55:04.733333
Entry,40,9127,113,0.7232033440832789,2024-05-30 09:55:05.233333
Exit,40,9361,116,0.736268574581042,2024-05-30 09:55:13.033333
Entry,40,9374,116,0.6530047695581311,2024-05-30 09:55:13.466667
Exit,40,9642,119,0.6776710136054322,2024-05-30 09:55:22.400000
Exit,40,9997,124,0.7674552838510238,2024-05-30 09:55:34.233333
Exit,40,10052,125,0.6652254102748776,2024-05-30 09:55:36.066667
Entry,40,10094,125,0.6013146245825827,2024-05-30 09:55:37.466667
Entry,40,10159,126,0.7049211888348152,2024-05-30 09:55:39.633333
Exit,40,10234,128,0.7596215934350012,2024-05-30 09:55:42.133333
Exit,40,10715,134,0.6627887080184999,2024-05-30 09:55:58.166667
Exit,40,10816,137,0.7283451351759004,2024-05-30 09:56:01.533333
Exit,18,11419,143,0.7827995965917173,2024-05-30 09:56:21.633333
Entry,18,12135,143,0.7872603502546298,2024-05-30 09:56:45.500000
Exit,40,11445,144,0.6539773400960405,2024-05-30 09:56:22.500000
Exit,40,11683,148,0.8113253775748938,2024-05-30 09:56:30.433333
Entry,40,11698,148,0.7232033440832789,2024-05-30 09:56:30.933333
Exit,40,11874,152,0.8636783127993529,2024-05-30 09:56:36.800000
Entry,40,11878,152,0.7982188408840929,2024-05-30 09:56:36.933333
Exit,40,11894,159,0.916295662722392,2024-05-30 09:56:37.466667
Entry,40,11894,159,0.849889000556624,2024-05-30 09:56:37.466667
Exit,40,11904,169,0.6345091534114483,2024-05-30 09:56:37.800000
Exit,40,11915,180,0.916295662722392,2024-05-30 09:56:38.166667
Entry,40,11915,180,0.849889000556624,2024-05-30 09:56:38.166667
Exit,40,12058,208,0.8636783127993529,2024-05-30 09:56:42.933333
Entry,40,12062,208,0.7982188408840929,2024-05-30 09:56:43.066667
Exit,18,12156,237,0.8338753144932575,2024-05-30 09:56:46.200000
Entry,18,12404,237,0.8209074632245162,2024-05-30 09:56:54.466667
Exit,40,12243,239,0.916295662722392,2024-05-30 09:56:49.100000
Entry,40,12246,239,0.849889000556624,2024-05-30 09:56:49.200000
Exit,40,12275,248,0.7797115571988661,2024-05-30 09:56:50.166667
Entry,40,12275,248,0.7191103137523099,2024-05-30 09:56:50.166667
Exit,40,12322,260,0.8962956627223919,2024-05-30 09:56:51.733333
Entry,40,12335,260,0.8231747148423382,2024-05-30 09:56:52.166667
Exit,40,13146,273,0.843678312799353,2024-05-30 09:57:19.200000
Entry,40,13158,273,0.7715045551698071,2024-05-30 09:57:19.600000
Exit,40,15497,340,0.6805800540532054,2024-05-30 09:58:37.566667
