action,nest,frame_number,track_id,ml_confidence,timestamp
Entry,18,2088,8,0.9979675985726942,2024-04-29 17:31:09.600000
Exit,16,2587,14,0.8647389072069477,2024-04-29 17:31:26.233333
Entry,12,2702,17,0.9592157213023342,2024-04-29 17:31:30.066667
Entry,29,3237,39,0.9452988508706904,2024-04-29 17:31:47.900000
Exit,29,3289,40,0.808896156517538,2024-04-29 17:31:49.633333
Entry,18,3347,40,0.9971767432968293,2024-04-29 17:31:51.566667
Exit,56,3530,42,0.6050416450359164,2024-04-29 17:31:57.666667
Exit,14,3688,45,0.7069809305478962,2024-04-29 17:32:02.933333
Exit,18,3856,48,0.6314998434666077,2024-04-29 17:32:08.533333
Entry,18,3858,48,0.6099015155578599,2024-04-29 17:32:08.600000
Exit,18,3870,52,0.6843980575498212,2024-04-29 17:32:09.000000
Exit,19,4412,68,0.664730445014648,2024-04-29 17:32:27.066667
Exit,12,4489,75,0.6724347835636063,2024-04-29 17:32:29.633333
Exit,55,4759,87,0.6209627827441421,2024-04-29 17:32:38.633333
Exit,55,4812,91,0.6255927177537203,2024-04-29 17:32:40.400000
Entry,12,4986,99,0.776163543896539,2024-04-29 17:32:46.200000
Exit,12,5171,113,0.714266627017887,2024-04-29 17:32:52.366667
Entry,14,5389,114,0.7662629545234804,2024-04-29 17:32:59.633333
Entry,46,5945,134,0.6599542269613933,2024-04-29 17:33:18.166667
Entry,57,5977,140,0.7481642181826799,2024-04-29 17:33:19.233333
Exit,52,6030,151,0.6385801383694969,2024-04-29 17:33:21.000000
Exit,57,6134,157,0.6145925619267705,2024-04-29 17:33:24.466667
Entry,34,6466,172,0.9618755760368665,2024-04-29 17:33:35.533333
Exit,34,6535,174,0.7687458024617847,2024-04-29 17:33:37.833333
Entry,15,6604,174,0.8629777739596155,2024-04-29 17:33:40.133333
Exit,14,6545,175,0.8939509991761254,2024-04-29 17:33:38.166667
Exit,19,9292,188,0.9101105908403835,2024-04-29 17:35:09.733333
Entry,16,10320,194,0.947643561031546,2024-04-29 17:35:44.000000
Exit,16,12107,205,0.6979863616311104,2024-04-29 17:36:43.566667
Exit,59,13593,210,0.7490909803368275,2024-04-29 17:37:33.100000
Exit,57,13638,211,0.8071912964260747,2024-04-29 17:37:34.600000
Exit,58,13733,213,0.6242460788134931,2024-04-29 17:37:37.766667
Exit,15,13957,216,0.8079919209450188,2024-04-29 17:37:45.233333
Entry,14,14607,247,0.900096421642029,2024-04-29 17:38:06.900000
Exit,56,14594,248,0.6192711561835372,2024-04-29 17:38:06.466667
Entry,1,14713,248,0.8930219971829355,2024-04-29 17:38:10.433333
Entry,49,15141,254,0.9930213620135544,2024-04-29 17:38:24.700000
Entry,17,15269,257,0.7816291054872473,2024-04-29 17:38:28.966667
Exit,49,15618,267,0.8518422375619801,2024-04-29 17:38:40.600000
Entry,40,15725,267,0.9279872476645953,2024-04-29 17:38:44.166667
Exit,14,15935,274,0.6277307926781609,2024-04-29 17:38:51.166667
Exit,40,16368,279,0.8023643081955217,2024-04-29 17:39:05.600000
Exit,59,16659,295,0.7875351738221464,2024-04-29 17:39:15.300000
Entry,14,16862,301,0.8302706071892435,2024-04-29 17:39:22.066667
Entry,16,17126,309,0.9437488559296348,2024-04-29 17:39:30.866667
Entry,17,17271,313,0.999933410538506,2024-04-29 17:39:35.700000
Exit,52,17437,316,0.7590187930337952,2024-04-29 17:39:41.233333
Entry,45,17516,316,0.8507241979713666,2024-04-29 17:39:43.866667
