action,nest,frame_number,track_id,ml_confidence,timestamp
Exit,28,2428,1,0.9836509307826803,2024-05-22 10:31:21.933333
Entry,18,2763,2,0.9399532105869701,2024-05-22 10:31:33.100000
Exit,18,4485,13,0.7851060709497655,2024-05-22 10:32:30.500000
Exit,10,8750,49,0.6941319405823206,2024-05-22 10:34:52.666667
Exit,18,12145,61,0.7516039277413528,2024-05-22 10:36:45.833333
Entry,26,14748,71,0.8526951359526275,2024-05-22 10:38:12.600000
Exit,59,14853,72,0.6882126377986683,2024-05-22 10:38:16.100000
Entry,20,14925,72,0.9754193735716159,2024-05-22 10:38:18.500000
Entry,60,16159,77,0.8083980586698187,2024-05-22 10:38:59.633333
Exit,20,16148,78,0.8898610798320737,2024-05-22 10:38:59.266667
