action,nest,frame_number,track_id,ml_confidence,timestamp
Entry,21,1143,2,0.9582343407115129,2024-05-03 18:30:38.100000
Entry,38,3068,3,0.9570730861514853,2024-05-03 18:31:42.266667
Exit,38,3384,5,0.9491652650463709,2024-05-03 18:31:52.800000
Entry,40,3505,5,0.9886738286569731,2024-05-03 18:31:56.833333
Exit,40,4078,8,0.818649624844991,2024-05-03 18:32:15.933333
Entry,39,4225,8,0.9560026381906093,2024-05-03 18:32:20.833333
Exit,1,6629,16,0.72530107871631,2024-05-03 18:33:40.966667
Exit,39,9194,19,0.8744525109285657,2024-05-03 18:35:06.466667
Entry,11,9472,20,0.9897356477278401,2024-05-03 18:35:15.733333
Exit,11,11332,23,0.9705034289282314,2024-05-03 18:36:17.733333
Entry,11,11452,23,0.9685376169624195,2024-05-03 18:36:21.733333
Entry,39,13093,24,0.9773210144932142,2024-05-03 18:37:16.433333
Exit,11,13171,25,0.8859165752528796,2024-05-03 18:37:19.033333
Entry,11,13204,25,0.6328982240284688,2024-05-03 18:37:20.133333
Entry,1,15495,26,0.8997344366098703,2024-05-03 18:38:36.500000
