action,nest,frame_number,track_id,ml_confidence,timestamp
Exit,54,1365,5,0.6208670429125679,2024-04-30 13:50:46.500000
Exit,41,2239,6,0.7921681287912188,2024-04-30 13:51:15.633333
Exit,58,2365,8,0.6473899298907065,2024-04-30 13:51:19.833333
Entry,14,2711,12,0.8586065480294652,2024-04-30 13:51:31.366667
Exit,16,3540,14,0.683441741976521,2024-04-30 13:51:59.000000
Entry,16,3934,17,0.9605682470415509,2024-04-30 13:52:12.133333
Exit,39,5522,19,0.9897230373092976,2024-04-30 13:53:05.066667
Exit,14,5547,22,0.764542698008344,2024-04-30 13:53:05.900000
Entry,37,6508,23,0.9503465813684726,2024-04-30 13:53:37.933333
Exit,37,7399,26,0.9295854205185607,2024-04-30 13:54:07.633333
Exit,59,7858,27,0.6309190655938677,2024-04-30 13:54:22.933333
Entry,13,9361,37,0.6746364023522726,2024-04-30 13:55:13.033333
Entry,38,12035,38,0.8796179924425778,2024-04-30 13:56:42.166667
Exit,13,12074,39,0.847760186348063,2024-04-30 13:56:43.466667
Entry,41,14297,44,0.9051720666149279,2024-04-30 13:57:57.566667
Exit,38,14510,46,0.9071403527746312,2024-04-30 13:58:04.666667
Entry,13,15748,48,0.7201387946967702,2024-04-30 13:58:45.933333
Exit,37,17826,66,0.6224132991279183,2024-04-30 13:59:55.200000
