action,nest,frame_number,track_id,ml_confidence,timestamp
Exit,2,903,3,0.7542154343277119,2024-06-04 11:40:30.100000
Exit,6,1537,5,0.700292939017711,2024-06-04 11:40:51.233333
Entry,5,1650,6,0.6950889021893727,2024-06-04 11:40:55.000000
Exit,6,3464,20,0.6209567278911464,2024-06-04 11:41:55.466667
Exit,5,3490,21,0.7027934768897153,2024-06-04 11:41:56.333333
Exit,11,4474,25,0.8113253775748938,2024-06-04 11:42:29.133333
Entry,11,4489,25,0.7232033440832789,2024-06-04 11:42:29.633333
Exit,11,8106,39,0.8639427274979325,2024-06-04 11:44:30.200000
Entry,11,8121,39,0.7748735037558099,2024-06-04 11:44:30.700000
Exit,11,8949,44,0.8499942296438553,2024-06-04 11:44:58.300000
Entry,11,8964,44,0.7609250059017327,2024-06-04 11:44:58.800000
Exit,11,11381,49,0.8599942296438553,2024-06-04 11:46:19.366667
Entry,11,11396,49,0.7709250059017327,2024-06-04 11:46:19.866667
Exit,3,12670,64,0.8639427274979325,2024-06-04 11:47:02.333333
Entry,3,12685,64,0.7748735037558099,2024-06-04 11:47:02.833333
Exit,11,13262,76,0.8599942296438553,2024-06-04 11:47:22.066667
Entry,11,13277,76,0.7709250059017327,2024-06-04 11:47:22.566667
Entry,3,13763,81,0.6033233972806376,2024-06-04 11:47:38.766667
