action,nest,frame_number,track_id,ml_confidence,timestamp
Entry,15,235,1,0.9728420555415717,2024-05-01 17:40:07.833333
Exit,15,876,3,0.8133594262837033,2024-05-01 17:40:29.200000
Entry,16,1204,4,0.9345941574537235,2024-05-01 17:40:40.133333
Exit,45,1912,12,0.8817041369766777,2024-05-01 17:41:03.733333
Entry,21,2644,13,0.8718183077503787,2024-05-01 17:41:28.133333
Exit,16,3762,16,0.8263485353204213,2024-05-01 17:42:05.400000
Exit,21,4137,18,0.8068991483716893,2024-05-01 17:42:17.900000
Entry,11,4288,18,0.9674345140149121,2024-05-01 17:42:22.933333
Entry,1,5379,19,0.8797558016885059,2024-05-01 17:42:59.300000
Exit,11,5674,21,0.8455504319303655,2024-05-01 17:43:09.133333
Entry,46,6506,26,0.7893951304384285,2024-05-01 17:43:36.866667
Entry,10,7020,27,0.9192823107638282,2024-05-01 17:43:54.000000
Exit,10,7048,29,0.8883260050338194,2024-05-01 17:43:54.933333
Entry,26,7615,32,0.9285229379242427,2024-05-01 17:44:13.833333
Exit,26,8325,35,0.9262632048758788,2024-05-01 17:44:37.500000
Entry,39,8694,40,0.8865711483883293,2024-05-01 17:44:49.800000
Exit,39,9522,44,0.9312741314432564,2024-05-01 17:45:17.400000
Exit,46,9729,51,0.941887938740022,2024-05-01 17:45:24.300000
Entry,59,9926,52,0.9502723057635165,2024-05-01 17:45:30.866667
Exit,59,10326,55,0.8175052552136883,2024-05-01 17:45:44.200000
Entry,1,10849,61,0.8302586300566438,2024-05-01 17:46:01.633333
Entry,11,12826,75,0.8874671306643485,2024-05-01 17:47:07.533333
Entry,48,13953,78,0.8960082406157153,2024-05-01 17:47:45.100000
Entry,16,14241,79,0.9251507207015893,2024-05-01 17:47:54.700000
Exit,48,14205,80,0.8827685712227301,2024-05-01 17:47:53.500000
Entry,44,14274,80,0.9897356477278401,2024-05-01 17:47:55.800000
Exit,11,14712,81,0.8988390190443147,2024-05-01 17:48:10.400000
Exit,16,14729,82,0.9387521184172097,2024-05-01 17:48:10.966667
Entry,16,14811,82,0.9398421658105747,2024-05-01 17:48:13.700000
Entry,21,14957,86,0.9487682934731109,2024-05-01 17:48:18.566667
Exit,21,15348,91,0.7109760772731009,2024-05-01 17:48:31.600000
Exit,16,15985,97,0.8320601371285865,2024-05-01 17:48:52.833333
Entry,1,16395,100,0.9966476962527918,2024-05-01 17:49:06.500000
Exit,44,16837,107,0.9776906431170574,2024-05-01 17:49:21.233333
Entry,2,17630,108,0.999933410538506,2024-05-01 17:49:47.666667
