action,nest,frame_number,track_id,ml_confidence,timestamp
Exit,13,141,1,0.7818681339701743,2024-05-01 19:00:04.700000
Exit,1,1339,3,0.6391382888144127,2024-05-01 19:00:44.633333
Entry,1,4845,8,0.9445338370153544,2024-05-01 19:02:41.500000
Exit,1,8292,15,0.7520684286437256,2024-05-01 19:04:36.400000
Entry,59,8533,18,0.8495169902888,2024-05-01 19:04:44.433333
Entry,12,8909,20,0.8354430901471228,2024-05-01 19:04:56.966667
Entry,15,10018,24,0.9564511107969804,2024-05-01 19:05:33.933333
Exit,59,10224,26,0.7073838088073191,2024-05-01 19:05:40.800000
Entry,58,10314,26,0.7836164328852752,2024-05-01 19:05:43.800000
Exit,12,10290,28,0.8059236857650198,2024-05-01 19:05:43.000000
Exit,58,11204,40,0.8239953495884009,2024-05-01 19:06:13.466667
Entry,59,11408,41,0.8496354073260926,2024-05-01 19:06:20.266667
Entry,1,11679,44,0.8831562869739483,2024-05-01 19:06:29.300000
Exit,15,12417,45,0.6814400189211642,2024-05-01 19:06:53.900000
Entry,20,13678,46,0.954966112654651,2024-05-01 19:07:35.933333
Entry,43,14290,51,0.7680766831925836,2024-05-01 19:07:56.333333
Entry,55,14595,56,0.707864614182415,2024-05-01 19:08:06.500000
Entry,7,14794,59,0.849727864762867,2024-05-01 19:08:13.133333
Exit,1,14667,60,0.8039102413120139,2024-05-01 19:08:08.900000
Exit,59,16295,67,0.8897313161271108,2024-05-01 19:09:03.166667
Exit,7,16426,68,0.7804182410268442,2024-05-01 19:09:07.533333
Entry,45,16786,68,0.789064718277984,2024-05-01 19:09:19.533333
Entry,59,16535,70,0.8674685253787395,2024-05-01 19:09:11.166667
Exit,59,17498,76,0.7849519866305947,2024-05-01 19:09:43.266667
Entry,55,17574,76,0.9418712754389997,2024-05-01 19:09:45.800000
Exit,55,17596,77,0.9432358485610794,2024-05-01 19:09:46.533333
Entry,59,17736,77,0.8141417670467205,2024-05-01 19:09:51.200000
Entry,1,17681,79,0.8763077114686496,2024-05-01 19:09:49.366667
Exit,59,17929,81,0.9399223801098212,2024-05-01 19:09:57.633333
