action,nest,frame_number,track_id,ml_confidence,timestamp
Entry,13,320,2,0.9726715521276228,2024-05-07 17:20:11.666667
Entry,8,604,4,0.8882456163848781,2024-05-07 17:20:21.133333
Exit,8,1283,7,0.8205173886867217,2024-05-07 17:20:43.766667
Exit,13,4925,13,0.9009968685425297,2024-05-07 17:22:45.166667
Entry,13,5178,15,0.9773822600405492,2024-05-07 17:22:53.600000
Exit,13,6212,18,0.7202364050554828,2024-05-07 17:23:28.066667
Entry,13,6292,18,0.7189768231739498,2024-05-07 17:23:30.733333
Exit,13,6336,20,0.8091464418753255,2024-05-07 17:23:32.200000
Entry,13,6680,22,0.9082783030356408,2024-05-07 17:23:43.666667
Exit,13,6769,23,0.7485900105704896,2024-05-07 17:23:46.633333
Entry,11,7961,26,0.9171005341939618,2024-05-07 17:24:26.366667
Exit,11,10722,32,0.702307587540127,2024-05-07 17:25:58.400000
Entry,12,10957,33,0.9617420673083613,2024-05-07 17:26:06.233333
Exit,12,11044,34,0.649170578973258,2024-05-07 17:26:09.133333
Entry,12,11194,34,0.6275420169421653,2024-05-07 17:26:14.133333
Exit,12,12335,37,0.8025693272711429,2024-05-07 17:26:52.166667
Entry,12,17493,41,0.8050406008694461,2024-05-07 17:29:44.100000
