action,nest,frame_number,track_id,ml_confidence,timestamp
Exit,48,7941,49,0.8639427274979325,2024-05-22 14:24:25.700000
Entry,48,7956,49,0.7748735037558099,2024-05-22 14:24:26.200000
Exit,48,8669,65,0.7255123766371295,2024-05-22 14:24:49.966667
Exit,48,8708,67,0.8639427274979325,2024-05-22 14:24:51.266667
Entry,48,8723,67,0.7748735037558099,2024-05-22 14:24:51.766667
Exit,48,8785,70,0.8639427274979325,2024-05-22 14:24:53.833333
Entry,48,8800,70,0.7748735037558099,2024-05-22 14:24:54.333333
Exit,48,8852,72,0.8639427274979325,2024-05-22 14:24:56.066667
Entry,48,8867,72,0.7748735037558099,2024-05-22 14:24:56.566667
Exit,48,8890,73,0.8639427274979325,2024-05-22 14:24:57.333333
Entry,48,8905,73,0.7748735037558099,2024-05-22 14:24:57.833333
